campaign,name,n,sources,prevalence,log_loss,brier,average_precision,threshold,recall,false_positive_rate,precision,auroc,f1,balanced_accuracy,horizon_ps,ece_10bin,log_loss_ci95,brier_ci95,timing_true_events,timing_missed_windows,timing_detected_window_timing_mae_ps,timing_detected_window_timing_bias_ps,timing_timed_within_3ps_recall,timing_alarm_episodes,timing_false_alarm_episodes,timing_observable_event_centers,timing_detected_event_centers,timing_missed_event_centers,timing_event_recall,timing_false_alarms_per_sampled_center_ns,timing_mean_detected_lead_ps,spatial_sampled_center_fraction_mae,spatial_sampled_center_jaccard,spatial_nearby_pair_difference_rmse,spatial_nearby_pairs
initial,frozen-H3-R25-mean,44385,30,0.00884508151496356,0.03227018354364673,0.007681017094514858,0.2215990309248043,0.05428431183099747,0.6911606308126942,0.0501466700042355,0.10952627150941649,0.9522889682221802,0.18908826081073335,0.8205069804042293,3.0,0.002779214227351611,"[0.027482680091734834, 0.039023435240893155]","[0.006398173261731426, 0.009345884772395075]",274,94,0.7732623151280619,-0.34076156143757935,0.656934306569343,615,525,274,90,184,0.3284671532846715,3.942773459502084,1.8083333333333333,0.028553704900028794,0.09158463385354142,0.08096622235847985,16736
initial,frozen-H3-R25-mean,44385,30,0.031243024276521245,0.10012387268202522,0.025330760068112208,0.30246369720322,0.1299612820148468,0.5917317499796438,0.05430243713210763,0.26004525511218446,0.8891361786956512,0.36130826017038736,0.7687146564237681,9.0,0.009442684411456674,"[0.08602245701063221, 0.1190889989401622]","[0.021242126392206122, 0.03089407515487605]",974,417,1.969407111075797,-0.16287426615114436,0.4527720739219713,682,493,378,189,189,0.5,3.702452029589576,4.634920634920635,0.07260460080203252,0.16593388351356478,0.14606250065306942,16736
initial,frozen-H3-R25-mean,44385,30,0.09117904843080059,0.2639684809488623,0.07283719950526334,0.3280376219001177,0.2508701682090759,0.4370479866184479,0.0690313531864915,0.3884479798599545,0.7651599424520356,0.4113173519866938,0.6840083167159782,24.0,0.03599834679424886,"[0.23368372787065075, 0.3015284422300127]","[0.062028278645819675, 0.0862840813766026]",2883,1600,4.984973612075285,0.29592020675316694,0.14394727714186611,1348,992,397,296,101,0.7455919395465995,7.449964327287748,12.418074324324325,0.15562505660405299,0.18020267764426642,0.24080628509655144,16736
initial,frozen-H3-R25-mean,44385,30,0.18840006848320312,0.4617916943345763,0.14685162327705428,0.3686420661870613,0.40819036960601807,0.3071325816768843,0.09167525556396203,0.43747579564271377,0.6753254891976987,0.3608959410866925,0.6077286630564609,48.0,0.07697254285382836,"[0.4219226451991266, 0.5081194406020697]","[0.13036065543006473, 0.16636687374696124]",6014,4047,9.931041274895017,0.016693892344353877,0.04822081809112072,2039,1482,402,315,87,0.7835820895522388,11.129886222823025,25.226190476190474,0.24475929690306594,0.17182761838348543,0.30869401048905276,16736
initial,frozen-H3-R25-mean,44385,30,0.36752480433082874,0.6699404286913274,0.24039360715194533,0.4996258635707974,0.694316029548645,0.19955459561623318,0.08732653786143771,0.5704244898906987,0.6321839014680304,0.29567252033811176,0.5561140288773978,96.0,0.13474217592929494,"[0.6305021550855145, 0.7063828396896038]","[0.22229985386656245, 0.2576901939525784]",12127,9674,20.39361891438364,-2.357244129030068,0.013028778758142987,2135,1263,409,292,117,0.7139364303178484,9.4851864368593,55.77482876712329,0.3345915881477701,0.15483122201872201,0.37042311105570874,16736
initial,frozen-H3-R25-attention,44385,30,0.0024611272127941872,0.009805910712545923,0.0022021325163876565,0.2383276112473895,0.012681525200605392,0.8826483803928942,0.04603663240259848,0.045166462757565654,0.9794801991812994,0.08593547623289398,0.918305873995148,0.75,0.0009306464561949367,"[0.007416890258574051, 0.012404116154185636]","[0.0015370370858512942, 0.002955179093711532]",68,8,0.375,-0.375,0.8823529411764706,675,658,68,17,51,0.25,4.941609402575946,0.75,0.007043564889642085,0.033317639673571875,0.038663404250323025,16736
initial,frozen-H3-R25-attention,44385,30,0.00884508151496356,0.028037125214507765,0.007148790437315466,0.3387946645842125,0.05762777477502823,0.7734197651758252,0.043434782883961895,0.13711659705574097,0.9679805484578885,0.2329367407945193,0.8649924911459317,3.0,0.003286381177950984,"[0.02382832147246829, 0.03374578205858693]","[0.0060002874585916985, 0.00860702016000415]",274,58,0.7303352792372826,-0.3396996325504809,0.7883211678832117,687,620,274,67,207,0.24452554744525548,4.656227704554842,1.9029850746268657,0.021599673077824632,0.10630385487528343,0.07957121553049645,16736
initial,frozen-H3-R25-attention,44385,30,0.031243024276521245,0.0731219096952861,0.020800264511630414,0.5014279644002396,0.2142573446035385,0.720793714431881,0.04151012599871126,0.35897813984021965,0.9555163532568873,0.47926640390104996,0.8396417942165848,9.0,0.006653918671308911,"[0.06259596086067261, 0.08549193736071206]","[0.017714908066248612, 0.024338959715749287]",974,288,1.934883267196869,-0.48525416162362267,0.5605749486652978,691,523,378,168,210,0.4444444444444444,3.927753370132552,5.191964285714286,0.04834638766193251,0.24926430055548485,0.13773040449891089,16736
initial,frozen-H3-R25-attention,44385,30,0.09117904843080059,0.18775287370069602,0.05213156829702375,0.5981768250927408,0.4073755443096161,0.6153923462171704,0.04395086547310363,0.5841576678281034,0.8869760349196079,0.5993683523927151,0.7857207403720334,24.0,0.015560267115094907,"[0.16356366156152516, 0.21911651937028911]","[0.044453156168036564, 0.061568086892754816]",2883,1154,4.566170856430003,-0.6111013749516174,0.21609434616718695,822,460,397,310,87,0.7808564231738035,3.454620554992302,14.569354838709678,0.09721347877855974,0.3103363483025693,0.23162979715242668,16736
initial,frozen-H3-R25-attention,44385,30,0.18840006848320312,0.37602645933676715,0.11251533920225114,0.581622751881052,0.41699570417404175,0.4859642406926669,0.05331430342179902,0.6790676916774576,0.7769120027005718,0.5665125667304328,0.7163249686354338,48.0,0.03760160788674926,"[0.3381032731199282, 0.4220010205914083]","[0.09755588890429727, 0.13101316333221041]",6014,3078,8.42595422656713,-0.38932059441143374,0.10226139008979049,1052,449,402,377,25,0.9378109452736318,3.3720100634598777,26.890583554376658,0.17619828684399988,0.29724103397331747,0.3173347531800087,16736
initial,frozen-H3-R25-attention,44385,30,0.36752480433082874,0.6036255577832048,0.21059464973404843,0.6210073631634045,0.6631436944007874,0.3167686951774855,0.05528955866300784,0.7690114237491783,0.6960092037194278,0.4487073230230352,0.6307395682572392,96.0,0.12146474334060223,"[0.5661609273238825, 0.6377606488121874]","[0.19360484518506074, 0.22632339971580648]",12127,8445,15.78140371951461,-0.7725287660305071,0.03158241939473901,1393,543,409,394,15,0.9633251833740831,4.07795426382787,44.46890862944162,0.28841606381289003,0.24012170605149158,0.37842996596381495,16736
initial,frozen-H12-R0-mlp,44385,30,0.0024611272127941872,0.01079639156478117,0.002282411053505676,0.17348739149528483,0.008056852966547012,0.804203133132321,0.046128050004499835,0.04123964938980627,0.9687311107211154,0.07845606097581796,0.8790375415639107,0.75,0.0003275824920519742,"[0.008059471564388214, 0.014053262960890902]","[0.0015716277431444727, 0.0031420689917587693]",68,12,0.375,-0.375,0.8235294117647058,720,693,68,27,41,0.39705882352941174,5.204460966542751,0.75,0.006493628227641456,0.031866096866096864,0.03925502707648933,16736
initial,frozen-H12-R0-mlp,44385,30,0.00884508151496356,0.03331061966686669,0.0075268560381976,0.26291343479948215,0.02885279431939125,0.7190781003466988,0.04985792293556493,0.1140304819400929,0.9256310846603546,0.19684546307284043,0.834610088705567,3.0,0.0013824588816379563,"[0.02794502383142553, 0.040583826550057135]","[0.006270895605902203, 0.009212903988292042]",274,74,0.7421588891327773,-0.30749359225299705,0.7299270072992701,946,843,274,103,171,0.3759124087591241,6.330967669257632,1.7985436893203883,0.021072102092853408,0.08695772984613247,0.08199802244785087,16736
initial,frozen-H12-R0-mlp,44385,30,0.031243024276521245,0.11008899105439343,0.025896351945063543,0.2893903720751145,0.08988495171070099,0.5019370618287553,0.05505728893638779,0.22721271569851212,0.82303304601461,0.3128204559414504,0.7234398864461837,9.0,0.010328640396276258,"[0.09440853061994475, 0.12977272335902473]","[0.021268755569759927, 0.031726055956548344]",974,480,2.0103217724585405,-0.08042887849155023,0.39630390143737165,1282,1058,378,224,154,0.5925925925925926,7.945627276482295,4.165178571428571,0.06118311362273197,0.13867495410862757,0.1478831402018946,16736
initial,frozen-H12-R0-mlp,44385,30,0.09117904843080059,0.28319127546385897,0.07760017017718931,0.26478980995349555,0.21741223335266113,0.3026704164757347,0.06644699239108963,0.31365580813689836,0.6934333420211151,0.30806521055791614,0.6181117120423225,24.0,0.03488986780669941,"[0.2522243624375265, 0.32148600274482536]","[0.06621043717659753, 0.09207399521206634]",2883,1988,5.1679974725965785,0.6122666360676027,0.09157127991675339,1620,1270,397,300,97,0.7556675062972292,9.53775674965266,9.365,0.14720917770474565,0.1384962444284478,0.24089155241204685,16736
initial,frozen-H12-R0-mlp,44385,30,0.18840006848320312,0.475839589357684,0.15241170957483452,0.3210820062846898,0.3928365707397461,0.2213822784042673,0.08257969139365684,0.38359601648038816,0.635972777217314,0.28074184093305427,0.5694012935053051,48.0,0.07832078693905971,"[0.4378874396485403, 0.5196313326647202]","[0.13655389189727782, 0.1722625915948138]",6014,4593,10.604910143426928,0.6971238312276619,0.03192550714998337,2034,1493,402,318,84,0.7910447761194029,11.212496714355451,21.97641509433962,0.23933400679639225,0.15133027784887287,0.30350380290179513,16736
initial,frozen-H12-R0-mlp,44385,30,0.36752480433082874,0.6716434722781173,0.24154584525265893,0.48286364006167515,0.685217022895813,0.15924994841866907,0.08088625378164717,0.5335945311007784,0.6214983546435322,0.24529285883383506,0.5391818473185109,96.0,0.1371757620356096,"[0.6317277287573706, 0.7076066074115654]","[0.22301807638355242, 0.2581490827772986]",12127,10142,22.289793806042095,-1.5529806900380454,0.009318050630823782,2210,1350,409,280,129,0.684596577017115,10.13856032443393,52.208035714285714,0.3267429236142822,0.1526411225045315,0.3637421139325953,16736
initial,frozen-H12-R25-mean,44385,30,0.0024611272127941872,0.010043706522558924,0.0022170975885212694,0.22833118247045686,0.011530812829732895,0.8993956051583492,0.04812217412521012,0.044079002315556094,0.9788783537817357,0.08403927492764525,0.9256367155165697,0.75,0.0007367846779465959,"[0.007401891928660627, 0.012965740259738763]","[0.0015209496010123043, 0.003015697917212534]",68,7,0.375,-0.375,0.8970588235294118,645,617,68,28,40,0.4117647058823529,4.633697570500544,0.75,0.007147668307582436,0.03591160220994475,0.03881879837888915,16736
initial,frozen-H12-R25-mean,44385,30,0.00884508151496356,0.031204439523817337,0.007268682942972548,0.295404672543457,0.04113271087408066,0.7255475082999137,0.049182051977151225,0.11633423530715278,0.9483162799296072,0.2005175078282148,0.8381827281613812,3.0,0.0027913462363585986,"[0.026538851230151567, 0.03759038380815915]","[0.006096579845229967, 0.008814608834361578]",274,80,0.7451783218700041,-0.32867128133509294,0.708029197080292,696,607,274,89,185,0.3248175182481752,4.558597123652886,1.803370786516854,0.023710253451328055,0.09617267467734758,0.08053062044551021,16736
initial,frozen-H12-R25-mean,44385,30,0.031243024276521245,0.10047482228510861,0.02470570738333433,0.3361490658721259,0.10997572541236877,0.5811389580953383,0.05673792575833635,0.24830541083696753,0.8782290294998942,0.34794364311371223,0.7622005161685009,9.0,0.008729061323954651,"[0.08649870137548993, 0.118996385106794]","[0.020645903397504713, 0.030144050679729494]",974,423,1.941460207479398,-0.20083338379773405,0.4527720739219713,898,711,378,187,191,0.4947089947089947,5.339641770868536,4.451871657754011,0.06534176794408227,0.15123349651387033,0.14637766100342955,16736
initial,frozen-H12-R25-mean,44385,30,0.09117904843080059,0.26578312462855774,0.07302547794563133,0.3321576595607719,0.23606152832508087,0.4276086214407695,0.07655968454266465,0.35912008948333446,0.7551747252440635,0.39038322680578696,0.6755244684490525,24.0,0.034631057817319066,"[0.235990819035929, 0.3031622615229243]","[0.0622201816849049, 0.08673547686431098]",2883,1615,4.911374878885991,0.25891034576731825,0.14776274713839752,1628,1273,397,292,105,0.7355163727959698,9.560286883706958,12.17208904109589,0.1497300222078404,0.16512964108202202,0.24129389924469924,16736
initial,frozen-H12-R25-mean,44385,30,0.18840006848320312,0.46189561453115413,0.14690536005672028,0.37056490946834264,0.40874919295310974,0.29946475025827207,0.08908342162362341,0.43831180676228787,0.6707165805542398,0.3558230049417595,0.6051906643173242,48.0,0.07712511398945439,"[0.42195764887988557, 0.5079332235240662]","[0.130200145226659, 0.16624987325698498]",6014,4067,10.025691544435361,-0.049797436631596415,0.045892916528101096,2113,1556,402,307,95,0.763681592039801,11.685629529495701,24.35667752442997,0.24031321101273367,0.16955305032228107,0.30811880845918205,16736
initial,frozen-H12-R25-mean,44385,30,0.36752480433082874,0.6686880555618989,0.24010248868607598,0.5031446159495351,0.6917495727539062,0.20823501194787247,0.08928394593109301,0.575418938665131,0.6327017161253615,0.3058042889319607,0.5594755330083898,96.0,0.13763273448320873,"[0.6289527672818991, 0.7067989665876417]","[0.22189354742478792, 0.257586839746599]",12127,9541,20.408837625601695,-2.200994613047767,0.016574585635359115,2211,1320,409,291,118,0.7114914425427873,9.913258983890954,54.22680412371134,0.3324693658963132,0.15215421687266348,0.36997101604336796,16736
initial,frozen-H12-R25-attention,44385,30,0.0024611272127941872,0.009486904782137618,0.00216750801993302,0.26736510406295866,0.011311856098473072,0.8826483803928942,0.04442064612560297,0.04673279370888632,0.9805489945066567,0.0887657848637817,0.9191138671336456,0.75,0.0009220801175742977,"[0.007259014351216521, 0.012010977654741697]","[0.001513099752749105, 0.0029099336704599362]",68,8,0.375,-0.375,0.8823529411764706,644,628,68,16,52,0.23529411764705882,4.716308062032969,0.75,0.006309798356599213,0.03390284757118928,0.03834779409827736,16736
initial,frozen-H12-R25-attention,44385,30,0.00884508151496356,0.026962453293820438,0.006889645828467138,0.3829119726318974,0.05530226603150368,0.8049148902389482,0.04051071394338603,0.1506081439256032,0.9705592893326667,0.25373901685784384,0.8822020881477811,3.0,0.0032566361571180246,"[0.02253223468662587, 0.03226680353870791]","[0.005773695175799618, 0.008276529306202535]",274,53,0.7216712724002394,-0.3427144460687903,0.8065693430656934,656,592,274,64,210,0.23357664233576642,4.4459464533813975,1.98046875,0.01858848884005665,0.11985125287012079,0.0782582037334375,16736
initial,frozen-H12-R25-attention,44385,30,0.031243024276521245,0.07127617343246821,0.020216260900402187,0.5285951301973072,0.20071306824684143,0.7359140490165696,0.0408127942331365,0.36769921829189556,0.9572053958973294,0.490380151397335,0.8475506273917166,9.0,0.006114844720485706,"[0.0606780798677101, 0.08340426514343095]","[0.017103602378823645, 0.02378456692796978]",974,270,1.9254668685962741,-0.5151815843965628,0.580082135523614,657,505,378,152,226,0.4021164021164021,3.7925725658067666,5.3881578947368425,0.043367036142132186,0.2643119965647951,0.13626096599977952,16736
initial,frozen-H12-R25-attention,44385,30,0.09117904843080059,0.18292005773774975,0.05067688955530687,0.6130388454308474,0.4000575542449951,0.6312208692316811,0.04272612255014347,0.5971303488596474,0.8925507198746072,0.6137025507044833,0.7942473733407688,24.0,0.013098501903860093,"[0.1587175539819622, 0.21415452625382114]","[0.042939349222951166, 0.05997092529470687]",2883,1097,4.506458787232141,-0.5793819134556545,0.23031564342698577,802,459,397,290,107,0.7304785894206549,3.447110510307536,15.289655172413793,0.09071952309660242,0.32855522784094215,0.22925931336563218,16736
initial,frozen-H12-R25-attention,44385,30,0.18840006848320312,0.3719735893710615,0.1110121498243205,0.5892295288520971,0.4318467974662781,0.49389591575641334,0.05049820792380854,0.6942251216625619,0.7814819224335885,0.5771717550755362,0.7216988539163023,48.0,0.03783168716339527,"[0.33394035555630414, 0.418192849850565]","[0.09598852242444365, 0.12949413227833032]",6014,3036,8.226856208510599,-0.27330998129082584,0.10458929165281011,1041,449,402,368,34,0.9154228855721394,3.3720100634598777,27.413722826086957,0.1706019585530977,0.2969446156170387,0.31729251377582474,16736
initial,frozen-H12-R25-attention,44385,30,0.36752480433082874,0.6032983807478425,0.2106297869782311,0.6249962119137933,0.6698022484779358,0.3197821557851091,0.053525128129106966,0.7763703941036577,0.6971457701121488,0.45298329751528876,0.6331285138280015,96.0,0.12269388192734182,"[0.5651016508707261, 0.638277596687607]","[0.19347673554690525, 0.22669526481206057]",12127,8407,15.319840870002194,-0.4060353417739242,0.03306671064566669,1399,548,409,393,16,0.960880195599022,4.115504487251699,43.908396946564885,0.28523796402645335,0.22816695290621675,0.3804922907576232,16736
initial,frozen-H48-R0-mlp,44385,30,0.0024611272127941872,0.01065579948866553,0.002275203780274245,0.1702682255840266,0.006638668943196535,0.8391341371394805,0.04969651463960195,0.039993009563243025,0.9709562669428885,0.07634731721647327,0.8947188112499393,0.75,0.00032437327745659376,"[0.00789246308282699, 0.013826732770532707]","[0.0015647669650235177, 0.003136350367018025]",68,9,0.375,-0.375,0.8676470588235294,803,776,68,27,41,0.39705882352941174,5.8277946753783185,0.75,0.006162096804240499,0.03058489033306255,0.03913007308272941,16736
initial,frozen-H48-R0-mlp,44385,30,0.00884508151496356,0.03306229235399775,0.007498666545575137,0.25395714547972126,0.02527168206870556,0.7425151924245152,0.05242876308329687,0.11220420091083871,0.9236669204772037,0.1949489492803913,0.8450432146706092,3.0,0.0014393285097663935,"[0.027599219621088626, 0.040296102727163406]","[0.006198219539482992, 0.009166816801983507]",274,66,0.7361122140135231,-0.3097394107507509,0.7591240875912408,1048,952,274,96,178,0.35036496350364965,7.149562539897112,1.796875,0.019503229284151487,0.08579829955976745,0.08209496486610993,16736
initial,frozen-H48-R0-mlp,44385,30,0.031243024276521245,0.1091794948563106,0.025662158437728167,0.29556834102839913,0.08581510186195374,0.5110822641746441,0.05655462470117514,0.22567529734144412,0.8230856414894792,0.31309795232018856,0.7272638197367345,9.0,0.01018990763102432,"[0.09374332227828508, 0.12838197496253725]","[0.021018782448148716, 0.03137580796783082]",974,473,2.001219710124374,-0.01945348829439938,0.4024640657084189,1383,1162,378,221,157,0.5846560846560847,8.726671923697946,4.113122171945701,0.057708706549938836,0.13494519923895276,0.14793265384456306,16736
