domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,population,root,standardized_rmse
pilot,1000,melt,melt,exported,rich,2200,0.5137783928792503,0.513726757107381,residual,liquid,independent_melt_542619615,0.6836737852561261
pilot,1000,melt,melt,exported,rich,2200,0.5137783928792503,0.513726757107381,residual,liquid,independent_melt_746071054,0.7161723648738425
pilot,1000,melt,melt,exported,rich,2200,0.5137783928792503,0.513726757107381,residual,liquid,independent_melt_76681035,0.6971962684931564
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,all,independent_melt_200290231,0.9286140656622124
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,all,independent_melt_294342775,1.0041162635666154
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,all,independent_melt_511618678,0.9529474419168524
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,all,independent_melt_542619615,0.933285405796363
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,all,independent_melt_746071054,0.9657270718970139
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,all,independent_melt_76681035,0.9500909976649641
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,liquid,independent_melt_200290231,0.9286140656622124
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,liquid,independent_melt_294342775,1.0041162635666154
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,liquid,independent_melt_511618678,0.9529474419168524
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,liquid,independent_melt_542619615,0.933285405796363
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,liquid,independent_melt_746071054,0.9657270718970139
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,ridge,liquid,independent_melt_76681035,0.9500909976649641
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,all,independent_melt_200290231,0.9286140656622124
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,all,independent_melt_294342775,1.0041162635666154
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,all,independent_melt_511618678,0.9529474419168524
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,all,independent_melt_542619615,0.933285405796363
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,all,independent_melt_746071054,0.9657270718970139
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,all,independent_melt_76681035,0.9500909976649641
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,liquid,independent_melt_200290231,0.9286140656622124
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,liquid,independent_melt_294342775,1.0041162635666154
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,liquid,independent_melt_511618678,0.9529474419168524
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,liquid,independent_melt_542619615,0.933285405796363
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,liquid,independent_melt_746071054,0.9657270718970139
pilot,1000,melt,melt,pooled,angular,0,0.9196323895082924,0.9196323895082924,residual,liquid,independent_melt_76681035,0.9500909976649641
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,all,independent_melt_200290231,0.3462909164679842
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,all,independent_melt_294342775,0.32369158807201504
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,all,independent_melt_511618678,0.3261467723661004
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,all,independent_melt_542619615,0.3022796733531319
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,all,independent_melt_746071054,0.31905249054317136
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,all,independent_melt_76681035,0.33605141261487687
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,liquid,independent_melt_200290231,0.3462909164679842
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,liquid,independent_melt_294342775,0.32369158807201504
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,liquid,independent_melt_511618678,0.3261467723661004
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,liquid,independent_melt_542619615,0.3022796733531319
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,liquid,independent_melt_746071054,0.31905249054317136
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,ridge,liquid,independent_melt_76681035,0.33605141261487687
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,all,independent_melt_200290231,0.3312470673269667
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,all,independent_melt_294342775,0.32162019770987427
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,all,independent_melt_511618678,0.3235474268949157
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,all,independent_melt_542619615,0.2966841701249496
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,all,independent_melt_746071054,0.3117635327906368
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,all,independent_melt_76681035,0.32610674932480677
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,liquid,independent_melt_200290231,0.3312470673269667
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,liquid,independent_melt_294342775,0.32162019770987427
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,liquid,independent_melt_511618678,0.3235474268949157
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,liquid,independent_melt_542619615,0.2966841701249496
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,liquid,independent_melt_746071054,0.3117635327906368
pilot,1000,melt,melt,pooled,radial,900,0.10665999903359662,0.10231956367832566,residual,liquid,independent_melt_76681035,0.32610674932480677
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,all,independent_melt_200290231,0.6887657825506771
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,all,independent_melt_294342775,0.7130475391386657
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,all,independent_melt_511618678,0.676923376037302
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,all,independent_melt_542619615,0.6818527158726696
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,all,independent_melt_746071054,0.7139794444386662
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,all,independent_melt_76681035,0.6921518532360469
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,liquid,independent_melt_200290231,0.6887657825506771
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,liquid,independent_melt_294342775,0.7130475391386657
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,liquid,independent_melt_511618678,0.676923376037302
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,liquid,independent_melt_542619615,0.6818527158726696
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,liquid,independent_melt_746071054,0.7139794444386662
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,ridge,liquid,independent_melt_76681035,0.6921518532360469
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,all,independent_melt_200290231,0.6880214119892135
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,all,independent_melt_294342775,0.712008775993216
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,all,independent_melt_511618678,0.6752375729754301
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,all,independent_melt_542619615,0.6812124468363959
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,all,independent_melt_746071054,0.7147374398321146
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,all,independent_melt_76681035,0.6925499853459228
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,liquid,independent_melt_200290231,0.6880214119892135
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,liquid,independent_melt_294342775,0.712008775993216
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,liquid,independent_melt_511618678,0.6752375729754301
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,liquid,independent_melt_542619615,0.6812124468363959
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,liquid,independent_melt_746071054,0.7147374398321146
pilot,1000,melt,melt,pooled,rich,200,0.5078466291584489,0.5070566243246761,residual,liquid,independent_melt_76681035,0.6925499853459228
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,all,independent_melt_200290231,0.9359785668279639
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,all,independent_melt_294342775,1.011034327710981
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,all,independent_melt_511618678,0.9659633925182859
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,all,independent_melt_542619615,0.9400541386124851
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,all,independent_melt_746071054,0.9710711740041899
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,all,independent_melt_76681035,0.9647200773110449
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,liquid,independent_melt_200290231,0.9359785668279639
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,liquid,independent_melt_294342775,1.011034327710981
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,liquid,independent_melt_511618678,0.9659633925182859
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,liquid,independent_melt_542619615,0.9400541386124851
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,liquid,independent_melt_746071054,0.9710711740041899
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,ridge,liquid,independent_melt_76681035,0.9647200773110449
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,all,independent_melt_200290231,0.9367908921065333
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,all,independent_melt_294342775,1.0092561018210626
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,all,independent_melt_511618678,0.967935258796992
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,all,independent_melt_542619615,0.9382937436519105
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,all,independent_melt_746071054,0.9723453868879953
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,all,independent_melt_76681035,0.9649141909803101
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,liquid,independent_melt_200290231,0.9367908921065333
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,liquid,independent_melt_294342775,1.0092561018210626
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,liquid,independent_melt_511618678,0.967935258796992
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,liquid,independent_melt_542619615,0.9382937436519105
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,liquid,independent_melt_746071054,0.9723453868879953
pilot,3000,melt,melt,exported,angular,800,0.9333786341503647,0.9320776284444374,residual,liquid,independent_melt_76681035,0.9649141909803101
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,all,independent_melt_200290231,0.3665350375308742
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,all,independent_melt_294342775,0.3742442882309288
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,all,independent_melt_511618678,0.38446073289336224
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,all,independent_melt_542619615,0.3250587090344821
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,all,independent_melt_746071054,0.360483993153845
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,all,independent_melt_76681035,0.3818241689867687
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,liquid,independent_melt_200290231,0.3665350375308742
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,liquid,independent_melt_294342775,0.3742442882309288
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,liquid,independent_melt_511618678,0.38446073289336224
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,liquid,independent_melt_542619615,0.3250587090344821
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,liquid,independent_melt_746071054,0.360483993153845
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,ridge,liquid,independent_melt_76681035,0.3818241689867687
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,residual,all,independent_melt_200290231,0.3668582028140333
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,residual,all,independent_melt_294342775,0.37376764504946697
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,residual,all,independent_melt_511618678,0.3828196813467044
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,residual,all,independent_melt_542619615,0.32363242886105853
