model,domain,lag_ps,pairs,sources,rms_jump,domain_reference_rms_jump,p50_jump,p95_jump,p99_jump,zero_increment_fraction,velocity_rms,drift_energy_fraction,movement_participation_rank,movement_entropy_rank,movement_d90,movement_d95,movement_d99,movement_numerical_rank,movement_rank_ceiling,fluctuation_participation_rank,fluctuation_entropy_rank,fluctuation_d90,fluctuation_d95,fluctuation_d99,fluctuation_numerical_rank,fluctuation_rank_ceiling
dense-v6--soap,noncrystalline,9.0,18606,10,0.7253593548266388,0.8235437462558794,0.6379029204050605,1.1642111440295246,1.4220651814409422,0.0,0.08703950053488681,0.00014008404954743217,3.891265632614971,6.169548111406117,6,9,24,148,252,3.8907717725283644,6.16918532392548,6,9,24,148,252
dense-v6--soap,noncrystalline,12.0,18402,10,0.7302551395891621,0.8291022227508225,0.6439951047589922,1.1721037190042831,1.4350121721691211,0.0,0.06572022769465678,0.0001929259793926961,3.91511342333835,6.186352219121585,6,9,24,148,252,3.9144526882417825,6.1858964633891365,6,9,24,148,252
dense-v6--soap,noncrystalline,24.0,17686,10,0.7442039303404631,0.8449391169945194,0.6589123636300637,1.1860101947386572,1.464397181877526,0.0,0.033487783311425795,0.0004145780556826522,3.9116953772064766,6.162132338216183,6,9,24,148,252,3.909839658853745,6.160741649713404,6,9,24,148,252
dense-v6--soap,noncrystalline,48.0,16403,10,0.760943936492663,0.8639450445905373,0.6736410821871204,1.215536142813401,1.4931165652639524,0.0,0.017120526120946344,0.0012600544600716171,3.9162560405922586,6.127260877526195,6,9,23,148,252,3.911717462940655,6.124452839563655,6,9,23,148,252
dense-v6--soap,noncrystalline,96.0,13942,10,0.7809192674944975,0.8866242294890125,0.6890530319734721,1.2505191531698248,1.50558064178942,0.0,0.008784976183077017,0.005704483694089319,3.9444345861448906,6.096782092459045,6,9,23,148,252,3.930883656494977,6.093334608264913,6,9,23,148,252
dense-v6--soap,T400K,0.75,6400,2,0.5466978974477149,0.7134002596375256,0.47497843762229963,0.8840429658397271,1.135004524292711,0.0,0.7872122134336225,5.55002801554859e-06,4.120655089639241,6.574035839571676,6,10,25,148,252,4.120638653013318,6.574027602843837,6,10,25,148,252
dense-v6--soap,T400K,3.0,6376,2,0.5685250504730688,0.741883077493844,0.48803772548378965,0.9275594573301651,1.1946283873695287,0.0,0.20466050146926398,8.591002808765897e-05,4.136127442874927,6.560386200868051,6,9,24,148,252,4.13587988904456,6.560273710318201,6,9,24,148,252
dense-v6--soap,T400K,9.0,6312,2,0.6098938332278053,0.7958662746048955,0.5190404478625392,1.0256638826562035,1.3135796690441712,0.0,0.07318421451411906,0.000754655749910669,4.065313674300782,6.362948895448024,6,9,23,148,252,4.0638090456080365,6.3627775826649815,6,9,23,148,252
dense-v6--soap,T400K,12.0,6280,2,0.618078092070894,0.8065461261478741,0.5240465828933385,1.0293562977733681,1.3577894826148311,0.0,0.055624713530713306,0.0013149074469665466,4.128121133680436,6.411871362335824,6,9,23,148,252,4.1262307563003375,6.412458957575283,6,9,23,148,252
dense-v6--soap,T400K,24.0,6152,2,0.6659508297032399,0.8690165025951168,0.5577275753700818,1.1275353137272857,1.5613268383639471,0.0,0.029966540315050243,0.00461931995523035,4.04117003563136,6.175010880106597,6,8,22,148,252,4.040367908478933,6.182302537486964,6,9,22,148,252
dense-v6--soap,T400K,48.0,5896,2,0.729272015316323,0.9516459593166869,0.5928312607265676,1.3033909017872696,1.6757870651423188,0.0,0.01640793754799658,0.01695124374315808,3.815858306993732,5.76995835122529,5,8,21,147,252,3.8408308148682666,5.817700221675006,5,8,21,147,252
dense-v6--soap,T400K,96.0,5384,2,0.8307528438562461,1.0840709233902617,0.6555054492030016,1.50466407479144,1.7869789056913927,0.0,0.009345580588267463,0.061191921690753465,3.2996025161364053,5.090117930239182,5,7,18,146,252,3.4685736182646347,5.317459520942203,5,7,19,146,252
dense-v6--soap,T450K,0.75,6400,2,0.5388656351324488,0.5088701905735948,0.4649170718715453,0.8799397920730316,1.1071120035508668,0.0,0.7759342250195861,6.161651868927935e-06,4.001963932196407,6.179560336824521,6,9,23,148,252,4.001951358903308,6.1795563439791295,6,9,23,148,252
dense-v6--soap,T450K,3.0,6376,2,0.5687359623258864,0.5370778143306455,0.48883969381486186,0.9459313570696457,1.2013820434186127,0.0,0.20473642657674618,7.812384254542125e-05,4.017616835496585,6.136871633846043,6,8,22,148,252,4.017497558227231,6.136855268169855,6,8,22,148,252
dense-v6--soap,T450K,9.0,6312,2,0.5994978704673616,0.5661273900277713,0.5021847307474734,1.0225972504667766,1.2764692321340898,0.0,0.07193675089456655,0.0007206401595702149,4.007844187496786,6.062406687981991,5,8,21,148,252,4.0071954939975525,6.062851295946608,5,8,21,148,252
dense-v6--soap,T450K,12.0,6280,2,0.6093750000076699,0.5754547185189663,0.506955927659866,1.0447457176291681,1.3283656648182351,0.0,0.054841467838852194,0.0012803181338792112,4.0268679728265715,6.042720847900704,5,8,21,148,252,4.026862714417943,6.0445409441044005,5,8,21,148,252
dense-v6--soap,T450K,24.0,6152,2,0.6409346159899458,0.6052575984064227,0.5254018369082172,1.1228279147924043,1.4063881369019864,0.0,0.028840857541889052,0.004544123113220949,3.9489446603370673,5.865973685543007,5,8,20,148,252,3.95304341735758,5.876071782867814,5,8,20,148,252
dense-v6--soap,T450K,48.0,5896,2,0.681210007728119,0.643291098657729,0.5502293449280754,1.1824051814977785,1.4817204330576212,0.0,0.015326587376351047,0.0173557075369998,3.7849388007279687,5.613286476830414,5,7,19,148,252,3.828618167800573,5.672383993478186,5,7,19,148,252
dense-v6--soap,T450K,96.0,5384,2,0.7492180742570245,0.7075135606571841,0.6038972283952478,1.3088448710551417,1.5933504371598504,0.0,0.008428352599617687,0.07038936864147036,3.2662400439974446,4.980731924059891,5,7,17,146,252,3.5039413893665627,5.267930853459432,5,7,18,146,252
dense-v6--soap,T500K,0.75,6400,2,0.5765378361718304,0.5426380553987036,0.49647042067598623,0.9468478280928851,1.2018167742237482,0.0,0.8301799371461162,7.032867660643913e-06,3.9687177192772642,6.163900145572212,6,9,23,148,252,3.9687048693853844,6.163898908941378,6,9,23,148,252
dense-v6--soap,T500K,3.0,6376,2,0.6052382742994097,0.569650939822821,0.5128001300310101,1.004772408752597,1.2931155600162163,0.0,0.2178767120700108,7.684429801463875e-05,3.9863175127153236,6.117227474717652,6,8,22,148,252,3.986204541549194,6.117231905359456,6,8,22,148,252
dense-v6--soap,T500K,9.0,6312,2,0.6332067872711604,0.595974935472711,0.5329625040010777,1.0705831225316842,1.3389822636095137,0.0,0.07598165258729504,0.000637320408469035,3.9570608764979016,5.991575065716792,5,8,22,148,252,3.9567358824485823,5.99221051072609,5,8,22,148,252
dense-v6--soap,T500K,12.0,6280,2,0.6410623291660148,0.603368580278802,0.5316356275145395,1.090498609158932,1.3730338469326409,0.0,0.057693208791327465,0.0010929423325248399,3.97658594734982,5.993435625588292,5,8,21,148,252,3.976539897547736,5.995081499634466,5,8,21,148,252
dense-v6--soap,T500K,24.0,6152,2,0.6692274369217097,0.629877611158937,0.5453576979259908,1.1655954262984827,1.4817986184756466,0.0,0.03011398150429332,0.004186482880640169,3.8974775467304137,5.808854825964878,5,8,21,148,252,3.903427297169318,5.81998749697889,5,8,21,148,252
dense-v6--soap,T500K,48.0,5896,2,0.7068013773343774,0.6652422458454972,0.5640548669705772,1.2714127394305268,1.5625789249971562,0.0,0.01590236923202126,0.015282719019282685,3.695553546109182,5.513132500941858,5,7,19,148,252,3.732294869925101,5.564091445153514,5,7,20,148,252
dense-v6--soap,T500K,96.0,5384,2,0.7775643216725051,0.7318444080988762,0.6106284974306154,1.3914544443728665,1.666829100603111,0.0,0.008747234613149718,0.051847257801785965,3.1566253369356394,4.812304563411162,5,6,17,146,252,3.3128103445660173,5.005781880118019,5,7,18,146,252
dense-v6--soap,T510K,0.75,6400,2,0.637510750409109,0.6647195098934578,0.5576516780227433,1.0376284548174786,1.2807191299389806,0.0,0.9179772800667866,1.5678871653060713e-06,4.056255239206189,6.482281175831465,6,10,26,148,252,4.056250995280432,6.482279160571066,6,10,26,148,252
dense-v6--soap,T510K,3.0,6376,2,0.6852861496400692,0.714533948224715,0.5985046963660623,1.1248481206932992,1.406172054970883,0.0,0.24669274804790922,2.450756882226514e-05,3.8829988247128275,6.180007085648107,6,9,24,148,252,3.8829507429130286,6.1799967234525335,6,9,24,148,252
dense-v6--soap,T510K,9.0,6312,2,0.7104980237075965,0.7408218571939486,0.6172134051068217,1.163796231522293,1.4456505559774702,0.0,0.08525621500988775,0.00023186492805510016,3.9276983329909765,6.182348485439997,6,9,24,148,252,3.9273885381281053,6.182442142172103,6,9,24,148,252
dense-v6--soap,T510K,12.0,6280,2,0.7169877168360815,0.7475885283958964,0.6210844096693751,1.1811742590601884,1.4645961214241683,0.0,0.06452620933452,0.00040195231458695205,3.9020254771711174,6.119298846891665,6,9,24,148,252,3.9014952207603484,6.119444490845421,6,9,24,148,252
dense-v6--soap,T510K,24.0,6152,2,0.737544376718768,0.7690225400945181,0.6345342603490209,1.2095767635839494,1.5112684347027256,0.0,0.033188115868750354,0.0015290258911609756,3.9244672566972842,6.095603940932372,6,9,23,148,252,3.923359802650515,6.097306918781519,6,9,23,148,252
dense-v6--soap,T510K,48.0,5896,2,0.7707635602578645,0.8036595079997632,0.6606028214228153,1.2826180822650646,1.59261585117499,0.0,0.017341458461829277,0.005589321168168892,3.884875757904132,5.948710058116144,5,8,23,148,252,3.8857979474617506,5.959361478736331,5,8,23,148,252
dense-v6--soap,T510K,96.0,5384,2,0.8289593501844202,0.864339076043154,0.710244348597948,1.3958409172427464,1.6990288818443369,0.0,0.009325404624057947,0.023572029367511575,3.7279310354742474,5.617601382257721,5,8,21,148,252,3.7658257605656456,5.688425924105234,5,8,22,148,252
dense-v6--soap,T520K,0.75,6400,2,0.6264990835519271,0.6908866495481606,0.5456144611085177,1.015715866626027,1.2584787285026633,0.0,0.902121139626691,4.608754019823874e-06,4.0315617239816,6.307569153194001,6,9,24,148,252,4.031559641248339,6.307575181544136,6,9,24,148,252
dense-v6--soap,T520K,3.0,6376,2,0.6644750389397868,0.7327655305715102,0.5678236554399501,1.0985671755440853,1.3856087722208876,0.0,0.23920105995341265,5.9347700293737136e-05,3.9731005886164676,6.17392982833487,6,9,23,148,252,3.9730257729518708,6.173942742684029,6,9,23,148,252
dense-v6--soap,T520K,9.0,6312,2,0.6825625921391617,0.7527120067221087,0.5829056273774746,1.1381613823647214,1.40706306488212,0.0,0.08190410271580394,0.0005041273383959453,3.973650964279344,6.126221893033649,6,8,22,148,252,3.9732506554585467,6.126638180556485,6,8,22,148,252
dense-v6--soap,T520K,12.0,6280,2,0.6904974246339435,0.7614623305150268,0.5897384522326992,1.1486171361697544,1.4337646738696783,0.0,0.0621421822447525,0.0008858542834017243,4.003000090217265,6.132873189255327,6,8,22,148,252,4.002640039518175,6.13392695219498,6,8,22,148,252
dense-v6--soap,T520K,24.0,6152,2,0.7125471505537995,0.7857781861390387,0.6021207628529351,1.1933543754197797,1.5113088859566053,0.0,0.03206328749970882,0.003650650774282485,3.9988859465703044,6.043362229587247,6,8,22,148,252,4.0017999757104405,6.051833323536909,6,8,22,148,252
dense-v6--soap,T520K,48.0,5896,2,0.7577607453243846,0.8356385447974704,0.6345673878538285,1.2867724026312426,1.6239090707206851,0.0,0.017048907299991325,0.01421299390268315,3.8322961373499083,5.726005443530642,5,8,20,148,252,3.863086870371051,5.773309579752715,5,8,20,148,252
dense-v6--soap,T520K,96.0,5384,2,0.8343060421022571,0.920050677261748,0.6880424670756093,1.4379379373973529,1.7806765849629793,0.0,0.009385552405155918,0.050852024339823165,3.321803078475589,5.059674637363592,5,7,18,147,252,3.491873687499078,5.267902692379202,5,7,19,148,252
dense-v6--bond_order,all,0.75,32000,10,0.2775673608951756,0.27756736089517564,0.17686830494147582,0.5476060322196631,0.760678701679193,0.0,0.20263991808429246,4.1225074330104645e-05,2.475042770104567,3.3084524443301873,3,4,6,6,6,2.475117895052817,3.308515876837712,3,4,6,6,6
dense-v6--bond_order,all,3.0,31880,10,0.30681174567835806,0.3068117456783581,0.1897114659474068,0.6129800734393661,0.8611626508300888,0.0,0.0559974944559862,0.0005090735668358726,2.238312839484331,3.0772244027091156,3,4,6,6,6,2.2391019376731838,3.077997084673404,3,4,6,6,6
dense-v6--bond_order,all,9.0,31560,10,0.34671251491610594,0.346712514916106,0.2042969382155496,0.6905155884101314,1.0645735286310858,0.0,0.021093316890361345,0.003808188216420485,1.951861086806704,2.749029240910444,3,4,6,6,6,1.9564594436539535,2.754578451210359,3,4,6,6,6
dense-v6--bond_order,all,12.0,31400,10,0.36311438732540635,0.36311438732540646,0.2085778854221888,0.7262291264401676,1.1451318852520178,0.0,0.016568381244813565,0.006262612483988772,1.8611050842091892,2.6305170071909485,3,4,6,6,6,1.8680096079936777,2.6394095479281448,3,4,6,6,6
dense-v6--bond_order,all,24.0,30760,10,0.41943180809275477,0.4194318080927549,0.22596126980063524,0.8590702269502152,1.4805583767045458,0.0,0.009569031612694807,0.019079458587482313,1.6245103734126831,2.294192974099745,3,4,6,6,6,1.639682740408971,2.3174274608762677,3,4,6,6,6
dense-v6--bond_order,all,48.0,29480,10,0.5143754285377693,0.5143754285377693,0.2530940473522453,1.2247809082680148,1.7530731831208062,0.0,0.0058675506262306,0.05439325140972734,1.3985708546034894,1.9124744237408193,2,3,6,6,6,1.4259605297865712,1.96198548437324,2,3,6,6,6
dense-v6--bond_order,all,96.0,26920,10,0.6742728469828961,0.6742728469828961,0.3102910145587728,1.5842188920292564,1.8837475128365744,0.0,0.0038457611367747114,0.14521784032732768,1.2254845020022258,1.5699586519001383,1,3,5,6,6,1.269083177916701,1.6601023894446103,2,3,5,6,6
dense-v6--bond_order,noncrystalline,0.75,19149,10,0.3474119064567896,0.4985485653557523,0.27727662863777225,0.6237362197522567,0.8225062139295011,0.0,0.2536303981810685,5.0534532408584655e-05,2.3977111497155428,3.225840599161353,3,4,6,6,6,2.397793778271525,3.2259143976055578,3,4,6,6,6
dense-v6--bond_order,noncrystalline,3.0,18981,10,0.3821611364595338,0.5484149586575027,0.29954049223863954,0.6862634393369353,0.9326599627849135,0.0,0.06974982679646365,0.0004977420725509095,2.1901082589167813,3.0182367868413538,3,4,6,6,6,2.1908830847734695,3.0190229776829907,3,4,6,6,6
dense-v6--bond_order,noncrystalline,9.0,18606,10,0.4149593351375077,0.5954815519240482,0.3149745643300879,0.7527378185934627,1.0861655381608821,0.0,0.0252453210544968,0.0021734720457468465,1.9999145826685394,2.8030153781098783,3,4,6,6,6,2.002690933837636,2.806203651341906,3,4,6,6,6
dense-v6--bond_order,noncrystalline,12.0,18402,10,0.4232823773047776,0.6074254164110411,0.3204335088093711,0.7749018714218876,1.0756095410017907,0.0,0.019313759096831803,0.0031079463716118536,1.9602840932706855,2.7540815626209074,3,4,6,6,6,1.9641383163228212,2.758646003025958,3,4,6,6,6
dense-v6--bond_order,noncrystalline,24.0,17686,10,0.44680488201321705,0.6411810556335703,0.3306203151500476,0.8348022564654823,1.226097684832815,0.0,0.010193528383391822,0.006727172714024499,1.8512563423111426,2.6188796079882235,3,4,6,6,6,1.8586373510457896,2.6283633918574187,3,4,6,6,6
dense-v6--bond_order,noncrystalline,48.0,16403,10,0.48060645952898395,0.6896875335753181,0.34003609375588933,0.9260294270640558,1.3830824886418263,0.0,0.005482343393805206,0.01619191751478878,1.7221643489940075,2.4470784846566778,3,4,6,6,6,1.736895988886159,2.467806460914015,3,4,6,6,6
dense-v6--bond_order,noncrystalline,96.0,13942,10,0.5507425880738819,0.7903353974389433,0.36410683313910325,1.1644028927774095,1.5615290730147662,0.0,0.0031411978860762056,0.055261790224052136,1.5173649177833353,2.126763077965443,3,3,6,6,6,1.5541392225591222,2.186954538030985,3,3,6,6,6
dense-v6--bond_order,T400K,0.75,6400,2,0.2711272069809443,0.5243086749396195,0.2016412687245187,0.502006028857434,0.6912366612758308,0.0,0.19793824041793706,5.452840487420736e-05,2.6271960784111332,3.480965381239125,3,5,6,6,6,2.6272939563287125,3.4810427119917002,3,5,6,6,6
dense-v6--bond_order,T400K,3.0,6376,2,0.2928355421038932,0.5662884841597929,0.21778103596087767,0.5457664359822155,0.7677246643249854,0.0,0.053446639108364336,0.00062862015847433,2.452956788768215,3.3199533904601473,3,5,6,6,6,2.4540577122066063,3.320914616011692,3,5,6,6,6
dense-v6--bond_order,T400K,9.0,6312,2,0.3443461363340842,0.6659002188393083,0.23236541773213043,0.6453576233922432,1.0298095372287792,0.0,0.020949351007487956,0.0044955074693047315,2.0308710380841584,2.8677194392829626,3,4,6,6,6,2.0365523460620008,2.8743832225632553,3,4,6,6,6
dense-v6--bond_order,T400K,12.0,6280,2,0.36455803313372726,0.7049861997227467,0.23858055398596129,0.6911438567302898,1.1678390435883188,0.0,0.016634252702870944,0.007308030389261652,1.8930945740756921,2.6961358842435814,3,4,6,6,6,1.9011865794745602,2.7066194681310174,3,4,6,6,6
dense-v6--bond_order,T400K,24.0,6152,2,0.4364142393579945,0.8439424951500865,0.2580298439421195,0.8487142866052996,1.6362430891208029,0.0,0.009956473429223796,0.020571944191007146,1.624830957618106,2.309871249267147,3,4,6,6,6,1.640512115398541,2.3344564044055236,3,4,6,6,6
dense-v6--bond_order,T400K,48.0,5896,2,0.5679240809182404,1.0982576247077704,0.2895721013302302,1.4469595190856033,1.9358993625876741,0.0,0.006478387402983376,0.053353895713230126,1.350071748832642,1.830807260088289,2,3,5,6,6,1.372080066253671,1.87296206661516,2,3,6,6,6
dense-v6--bond_order,T400K,96.0,5384,2,0.7539268743716275,1.457951803896019,0.3602674790393578,1.78470535149181,1.9947520537972525,0.0,0.004300073310681578,0.1353913597381076,1.2042125922167022,1.5292755107380214,1,3,5,6,6,1.2384483504739796,1.602861983842245,2,3,5,6,6
dense-v6--bond_order,T450K,0.75,6400,2,0.2298902948160968,0.2472860405593156,0.10502415159051877,0.482039182233602,0.6957370927978459,0.0,0.1678329554298738,7.004268584811641e-05,2.6602466103522313,3.4623889740932623,3,4,6,6,6,2.660392013782655,3.4625027252188567,3,4,6,6,6
dense-v6--bond_order,T450K,3.0,6376,2,0.2588799970128199,0.27846938685480005,0.11149029598198237,0.5491563041551106,0.7894530072791539,0.0,0.0472492706087219,0.0008040954778577648,2.338366355039536,3.1613550280157563,3,4,6,6,6,2.3397084722572075,3.1625879984614937,3,4,6,6,6
dense-v6--bond_order,T450K,9.0,6312,2,0.3040035853380896,0.3270074667320336,0.11720842190969145,0.6368541092826938,1.016617177006915,0.0,0.01849498845720625,0.005405764369062606,1.9516014294754191,2.7335719438759165,3,4,6,6,6,1.9581383933043968,2.7413678886432424,3,4,6,6,6
dense-v6--bond_order,T450K,12.0,6280,2,0.32563727618235483,0.35027817398760636,0.12035251388124313,0.6828213548429458,1.1185221997764703,0.0,0.014858355184028827,0.008464491865765185,1.799878350662027,2.534305008892614,3,4,6,6,6,1.8084025017422594,2.545574313670093,3,4,6,6,6
dense-v6--bond_order,T450K,24.0,6152,2,0.39582455741800016,0.42577651065410305,0.1320262897858399,0.8984283778504367,1.4087836761954136,0.0,0.00903044936014046,0.023546688831729147,1.5165142914135958,2.1063754430752057,2,3,6,6,6,1.531515338212933,2.130793420692947,3,3,6,6,6
dense-v6--bond_order,T450K,48.0,5896,2,0.493451632918587,0.5307910045075213,0.1553950137909139,1.2204030572003088,1.6327132303272696,0.0,0.005628870037545678,0.0644852738632678,1.329819872721667,1.7713573949705201,2,3,5,6,6,1.356072763244744,1.8204771767805892,2,3,5,6,6
dense-v6--bond_order,T450K,96.0,5384,2,0.651576850056797,0.7008815204641438,0.2157026365807527,1.5300963201712021,1.8044303677891216,0.0,0.0037163129714966507,0.17237372287533578,1.1872127802633246,1.4789568067947287,1,2,5,6,6,1.2299017230517715,1.5683799997946137,2,2,5,6,6
dense-v6--bond_order,T500K,0.75,6400,2,0.25800714777207995,0.23496316534055156,0.11177649766810566,0.5436567560316351,0.7611639764382149,0.0,0.18835985297796215,5.846375287538919e-05,2.365013685544559,3.204309185634285,3,4,6,6,6,2.3651099114283696,3.2043967618904703,3,4,6,6,6
dense-v6--bond_order,T500K,3.0,6376,2,0.28451354916992266,0.2591021398922415,0.11546598915457443,0.6008776917402124,0.8611626508300888,0.0,0.05192775738448373,0.000684047392355783,2.115549941231213,2.943902379299339,3,4,6,6,6,2.1165074588433206,2.9449234314527173,3,4,6,6,6
dense-v6--bond_order,T500K,9.0,6312,2,0.3286419404509884,0.2992891912445747,0.12263801846117545,0.6892137364019398,1.132133023693491,0.0,0.019993938191337948,0.004617332705351806,1.8208994240278904,2.5767704559951374,3,4,6,6,6,1.8256910166549811,2.5830866564404773,3,4,6,6,6
dense-v6--bond_order,T500K,12.0,6280,2,0.3464855983286664,0.31553913769914643,0.12574693306591342,0.7278542698228473,1.2407759680793011,0.0,0.01580963379399816,0.00729104932812679,1.72726040732476,2.4467485340637625,3,4,6,6,6,1.7340242291939314,2.456322367818429,3,4,6,6,6
dense-v6--bond_order,T500K,24.0,6152,2,0.4069757359129207,0.3706265812890326,0.13287616770577626,0.8957402560551827,1.523815042450389,0.0,0.009284855386287863,0.022318653244085752,1.4988520222568147,2.088568417894567,3,3,6,6,6,1.512734095386245,2.1118158193456393,3,3,6,6,6
dense-v6--bond_order,T500K,48.0,5896,2,0.4944846813377456,0.45031964014488285,0.14742541231649045,1.2631991043732085,1.6862556454962256,0.0,0.005640654161674608,0.06392177368720335,1.3233976389295043,1.7688943248914875,2,3,5,6,6,1.349277121255828,1.8184494508366698,2,3,5,6,6
dense-v6--bond_order,T500K,96.0,5384,2,0.6637574127394339,0.6044737289731369,0.18559781406612955,1.5774358611795907,1.830714044183902,0.0,0.0037857856409042054,0.15491895180916937,1.165494207390274,1.4380432933679637,1,2,5,6,6,1.1988913544850983,1.5114095264310183,1,2,5,6,6
dense-v6--bond_order,T510K,0.75,6400,2,0.3265621581814996,0.33139342801230154,0.24647357155840402,0.6134457570957806,0.8207443450644651,0.0,0.23840889926650963,2.078094431742051e-05,2.331520177954665,3.1604745065770907,3,4,6,6,6,2.331556886575422,3.160508971763556,3,4,6,6,6
dense-v6--bond_order,T510K,3.0,6376,2,0.3651101356782302,0.3705116971856778,0.26931846842626556,0.6858325576051517,0.9405802989837045,0.0,0.06663777735517191,0.0002243831832403212,2.0837388788058133,2.9022770162666753,3,4,6,6,6,2.084046801195281,2.9026060242964404,3,4,6,6,6
dense-v6--bond_order,T510K,9.0,6312,2,0.39819766547846014,0.40408873497234993,0.2822633807923191,0.7575861705295813,1.082066140022873,0.0,0.024225573584996316,0.0018644757070994504,1.9119081044180901,2.694867852540692,3,4,6,6,6,1.9140784127224828,2.6975246248185702,3,4,6,6,6
dense-v6--bond_order,T510K,12.0,6280,2,0.4067922776036219,0.41281049866491604,0.28950733648745297,0.7722199119454355,1.1335120229528328,0.0,0.018561339836812536,0.003326938053866212,1.8868804915151793,2.654565124487372,3,4,6,6,6,1.8906852468612925,2.659301852305009,3,4,6,6,6
dense-v6--bond_order,T510K,24.0,6152,2,0.43577697684464994,0.4422240072443495,0.2991519062431679,0.8259420669935372,1.3689708759307186,0.0,0.009941934748517846,0.010938775429600606,1.7581993069246693,2.493159189624974,3,4,6,6,6,1.7688775575534952,2.5078883298095445,3,4,6,6,6
dense-v6--bond_order,T510K,48.0,5896,2,0.49216585148746334,0.49944711776547696,0.3124079920999621,1.003337390856852,1.588735858978685,0.0,0.005614202953500019,0.03572064344824745,1.57779973352461,2.2249004170465287,3,4,6,6,6,1.6046797781121407,2.2674322142785908,3,4,6,6,6
dense-v6--bond_order,T510K,96.0,5384,2,0.6041403739477315,0.6130782287759717,0.353927976605861,1.3850166414572733,1.7333464718451768,0.0,0.003445755797050009,0.11701512446012335,1.3644302199575316,1.8525525541991736,2,3,6,6,6,1.422764037971131,1.9601719049040842,2,3,6,6,6
dense-v6--bond_order,T520K,0.75,6400,2,0.2926570650061278,0.36019137302562926,0.1862359911885842,0.5816759678975104,0.781284744089367,0.0,0.21365625802821822,2.809303055651293e-05,2.487868885868568,3.2966012317536313,3,4,6,6,6,2.4879186903982435,3.296640115041228,3,4,6,6,6
dense-v6--bond_order,T520K,3.0,6376,2,0.3219353320499742,0.3962259693751594,0.20212353898546698,0.6435402798803362,0.8620213744993385,0.0,0.05875776343502007,0.0004783742262778947,2.295424091039995,3.121652251139898,3,4,6,6,6,2.2962168611589884,3.1224032235996066,3,4,6,6,6
dense-v6--bond_order,T520K,9.0,6312,2,0.3514092950887095,0.43250142103803474,0.21426991915435073,0.7011556597381705,1.033946115737514,0.0,0.021379059885733357,0.0039493452669097425,2.037826024218896,2.8411658857769777,3,4,6,6,6,2.0431868632692916,2.8472833408580813,3,4,6,6,6
dense-v6--bond_order,T520K,12.0,6280,2,0.36713195078148014,0.4518522777872806,0.21744443553852752,0.7345244367356802,1.0898465922419074,0.0,0.01675169682067316,0.006495409363303847,1.9584738005487885,2.742810611354403,3,4,6,6,6,1.9666731144015603,2.7526722774063637,3,4,6,6,6
dense-v6--bond_order,T520K,24.0,6152,2,0.420654153028933,0.5177254030933852,0.24153775722276816,0.842848164185283,1.4309956064709188,0.0,0.00959691852329678,0.020413433989691997,1.6956572150522145,2.3886781810325926,3,4,6,6,6,1.7144282793379866,2.4157054553926045,3,4,6,6,6
dense-v6--bond_order,T520K,48.0,5896,2,0.5197459054693447,0.6396838269102859,0.26736202482904636,1.2639806323533327,1.7019958184538064,0.0,0.005928812388621939,0.058374867908433194,1.4311918632254617,1.9602039783197613,2,3,6,6,6,1.4640882873395122,2.0172759350515794,2,3,6,6,6
dense-v6--bond_order,T520K,96.0,5384,2,0.6889860253025012,0.8479782384340613,0.33348250888332737,1.5682561679847997,1.8323311358222838,0.0,0.003929678752074158,0.1530273133470813,1.2370472863640956,1.5866271623144814,2,3,5,6,6,1.2863311385867364,1.685710507629763,2,3,5,6,6
dense-v6--radial,all,0.75,32000,10,0.6609382206150193,0.6609382206150192,0.5874078316714932,1.0408282700803728,1.2774121432604706,0.0,0.16484748282681908,3.391829873361787e-06,5.756620100866521,7.4184853495053416,7,8,12,24,32,5.756637529108918,7.4184996979187945,7,8,12,24,32
dense-v6--radial,all,3.0,31880,10,0.6919600301338356,0.6919600301338356,0.609677768414651,1.1083475025223979,1.3618445816332647,0.0,0.043146191893014496,5.242630116249997e-05,5.615442486402057,7.260927645606043,6,8,12,24,32,5.615721974614754,7.261154368520398,6,8,12,24,32
dense-v6--radial,all,9.0,31560,10,0.7139467916635296,0.7139467916635298,0.6283722795145512,1.14480128784652,1.4007365341377438,0.0,0.01483904846765919,0.00046050414690285835,5.510584411945798,7.1447165842769085,6,8,11,24,32,5.513039348189498,7.14670133686653,6,8,11,24,32
dense-v6--radial,all,12.0,31400,10,0.7195327002005081,0.719532700200508,0.6324462242525721,1.1571315541353713,1.426361740997369,0.0,0.011216361713170555,0.0007831620313997469,5.47697056336046,7.116725653918866,6,8,11,24,32,5.481252510274231,7.12017157574672,6,8,11,24,32
dense-v6--radial,all,24.0,30760,10,0.7440769343445622,0.7440769343445621,0.648714808002324,1.2001495960029445,1.4831597362580176,0.0,0.005799483495128146,0.0030323424171155556,5.2591944946597735,6.918306629143767,6,8,11,24,32,5.276978530001933,6.932448789317014,6,8,11,24,32
dense-v6--radial,all,48.0,29480,10,0.7791858611208329,0.7791858611208328,0.6759612844929236,1.2733325900605528,1.574085896614921,0.0,0.0030365647237728453,0.011533223657044619,4.8708064390360075,6.592685174575924,6,8,11,24,32,4.943636158921391,6.651024456856922,6,8,11,24,32
