model,domain,population,lag_ps,component,eigenvalue
dense-v6--mace,T520K,fluctuation,12.0,37,5.394545791587052e-12
dense-v6--mace,T520K,fluctuation,12.0,38,4.795480394293754e-12
dense-v6--mace,T520K,fluctuation,12.0,39,4.479260772438671e-12
dense-v6--mace,T520K,fluctuation,12.0,40,3.589032688273243e-12
dense-v6--mace,T520K,fluctuation,12.0,41,3.102950574218633e-12
dense-v6--mace,T520K,fluctuation,12.0,42,2.8119623145376235e-12
dense-v6--mace,T520K,fluctuation,12.0,43,2.3111856520933303e-12
dense-v6--mace,T520K,fluctuation,12.0,44,2.2507869893278662e-12
dense-v6--mace,T520K,fluctuation,12.0,45,1.9153972327076137e-12
dense-v6--mace,T520K,fluctuation,12.0,46,1.5552901366242508e-12
dense-v6--mace,T520K,fluctuation,12.0,47,1.4399156667945764e-12
dense-v6--mace,T520K,fluctuation,12.0,48,1.1162776699866958e-12
dense-v6--mace,T520K,fluctuation,12.0,49,1.0406219743904814e-12
dense-v6--mace,T520K,fluctuation,12.0,50,7.58188996153187e-13
dense-v6--mace,T520K,fluctuation,12.0,51,7.444695895310117e-13
dense-v6--mace,T520K,fluctuation,12.0,52,6.871236415310689e-13
dense-v6--mace,T520K,fluctuation,12.0,53,6.315582730542081e-13
dense-v6--mace,T520K,fluctuation,12.0,54,5.824130180755793e-13
dense-v6--mace,T520K,fluctuation,12.0,55,4.900053295841437e-13
dense-v6--mace,T520K,fluctuation,12.0,56,4.2591717757041786e-13
dense-v6--mace,T520K,fluctuation,12.0,57,3.9831758694022247e-13
dense-v6--mace,T520K,fluctuation,12.0,58,3.1656396436179113e-13
dense-v6--mace,T520K,fluctuation,12.0,59,2.6936778358967453e-13
dense-v6--mace,T520K,fluctuation,12.0,60,2.4891772977488147e-13
dense-v6--mace,T520K,fluctuation,12.0,61,2.0645368190096802e-13
dense-v6--mace,T520K,fluctuation,12.0,62,1.865218197391788e-13
dense-v6--mace,T520K,fluctuation,12.0,63,1.5323305579252923e-13
dense-v6--mace,T520K,fluctuation,12.0,64,1.4129421655977092e-13
dense-v6--mace,T520K,fluctuation,12.0,65,1.156385317444158e-13
dense-v6--mace,T520K,fluctuation,12.0,66,9.641831521231668e-14
dense-v6--mace,T520K,fluctuation,12.0,67,7.99817552677182e-14
dense-v6--mace,T520K,fluctuation,12.0,68,6.599702907246578e-14
dense-v6--mace,T520K,fluctuation,12.0,69,5.465626640264967e-14
dense-v6--mace,T520K,fluctuation,12.0,70,4.7563919096732676e-14
dense-v6--mace,T520K,fluctuation,12.0,71,4.7198803713974735e-14
dense-v6--mace,T520K,fluctuation,12.0,72,3.897817584390145e-14
dense-v6--mace,T520K,fluctuation,12.0,73,3.314683321531495e-14
dense-v6--mace,T520K,fluctuation,12.0,74,2.9606321366709526e-14
dense-v6--mace,T520K,fluctuation,12.0,75,2.631945563007847e-14
dense-v6--mace,T520K,fluctuation,12.0,76,2.2042178063994917e-14
dense-v6--mace,T520K,fluctuation,12.0,77,1.8444412216006473e-14
dense-v6--mace,T520K,fluctuation,12.0,78,1.799264749553479e-14
dense-v6--mace,T520K,fluctuation,12.0,79,1.268368071788653e-14
dense-v6--mace,T520K,fluctuation,12.0,80,9.214393340486199e-15
dense-v6--mace,T520K,fluctuation,12.0,81,8.212081288801103e-15
dense-v6--mace,T520K,fluctuation,12.0,82,7.0021483590099e-15
dense-v6--mace,T520K,fluctuation,12.0,83,5.374511055223834e-15
dense-v6--mace,T520K,fluctuation,12.0,84,5.124602097987866e-15
dense-v6--mace,T520K,fluctuation,12.0,85,4.331841805884695e-15
dense-v6--mace,T520K,fluctuation,12.0,86,3.879117152443647e-15
dense-v6--mace,T520K,fluctuation,12.0,87,2.8952737024250084e-15
dense-v6--mace,T520K,fluctuation,12.0,88,2.4333845371374542e-15
dense-v6--mace,T520K,fluctuation,12.0,89,1.9797697849867486e-15
dense-v6--mace,T520K,fluctuation,12.0,90,1.6807623765377416e-15
dense-v6--mace,T520K,fluctuation,12.0,91,1.5073999738468976e-15
dense-v6--mace,T520K,fluctuation,12.0,92,1.3493047368572363e-15
dense-v6--mace,T520K,fluctuation,12.0,93,1.131830222298618e-15
dense-v6--mace,T520K,fluctuation,12.0,94,1.0788902580013351e-15
dense-v6--mace,T520K,fluctuation,12.0,95,1.0232710666588703e-15
dense-v6--mace,T520K,fluctuation,12.0,96,7.31250435319049e-16
dense-v6--mace,T520K,fluctuation,12.0,97,7.154031720014259e-16
dense-v6--mace,T520K,fluctuation,12.0,98,6.604710971525192e-16
dense-v6--mace,T520K,fluctuation,12.0,99,6.352283017460499e-16
dense-v6--mace,T520K,fluctuation,12.0,100,5.641568927742774e-16
dense-v6--mace,T520K,fluctuation,12.0,101,5.48460795105067e-16
dense-v6--mace,T520K,fluctuation,12.0,102,4.905561914333989e-16
dense-v6--mace,T520K,fluctuation,12.0,103,4.596433320370336e-16
dense-v6--mace,T520K,fluctuation,12.0,104,4.0541750260486046e-16
dense-v6--mace,T520K,fluctuation,12.0,105,3.889941337845603e-16
dense-v6--mace,T520K,fluctuation,12.0,106,3.634133828800829e-16
dense-v6--mace,T520K,fluctuation,12.0,107,3.532421829790853e-16
dense-v6--mace,T520K,fluctuation,12.0,108,3.3814417649140376e-16
dense-v6--mace,T520K,fluctuation,12.0,109,3.345916928867705e-16
dense-v6--mace,T520K,fluctuation,12.0,110,3.232531709981182e-16
dense-v6--mace,T520K,fluctuation,12.0,111,3.0792261757198223e-16
dense-v6--mace,T520K,fluctuation,12.0,112,2.992892607037353e-16
dense-v6--mace,T520K,fluctuation,12.0,113,2.919272716551837e-16
dense-v6--mace,T520K,fluctuation,12.0,114,2.803271301985502e-16
dense-v6--mace,T520K,fluctuation,12.0,115,2.677001386119985e-16
dense-v6--mace,T520K,fluctuation,12.0,116,2.6604029416088005e-16
dense-v6--mace,T520K,fluctuation,12.0,117,2.466171742615319e-16
dense-v6--mace,T520K,fluctuation,12.0,118,2.3706501946366366e-16
dense-v6--mace,T520K,fluctuation,12.0,119,2.3127007668663505e-16
dense-v6--mace,T520K,fluctuation,12.0,120,2.284564799468676e-16
dense-v6--mace,T520K,fluctuation,12.0,121,2.241258268549984e-16
dense-v6--mace,T520K,fluctuation,12.0,122,2.1558380124151967e-16
dense-v6--mace,T520K,fluctuation,12.0,123,2.0781346010491494e-16
dense-v6--mace,T520K,fluctuation,12.0,124,1.9353357599609677e-16
dense-v6--mace,T520K,fluctuation,12.0,125,1.7487260596368857e-16
dense-v6--mace,T520K,fluctuation,12.0,126,1.7296081808721934e-16
dense-v6--mace,T520K,fluctuation,12.0,127,1.6726048868882656e-16
dense-v6--mace,T520K,fluctuation,12.0,128,1.5679421487092676e-16
dense-v6--mace,T520K,movement,24.0,1,1.8638948700777406e-06
dense-v6--mace,T520K,movement,24.0,2,1.0196099969655966e-06
dense-v6--mace,T520K,movement,24.0,3,1.8767137282183374e-08
dense-v6--mace,T520K,movement,24.0,4,8.326259708878324e-09
dense-v6--mace,T520K,movement,24.0,5,7.2492981150516075e-09
dense-v6--mace,T520K,movement,24.0,6,5.706379580953712e-09
dense-v6--mace,T520K,movement,24.0,7,2.7430646050806745e-09
dense-v6--mace,T520K,movement,24.0,8,2.241767960532395e-09
dense-v6--mace,T520K,movement,24.0,9,1.637399132907791e-09
dense-v6--mace,T520K,movement,24.0,10,1.4192972083410374e-09
dense-v6--mace,T520K,movement,24.0,11,1.1550284032512396e-09
dense-v6--mace,T520K,movement,24.0,12,1.065449028182673e-09
dense-v6--mace,T520K,movement,24.0,13,7.575403556418636e-10
dense-v6--mace,T520K,movement,24.0,14,5.386326004262053e-10
dense-v6--mace,T520K,movement,24.0,15,3.845582002519098e-10
dense-v6--mace,T520K,movement,24.0,16,2.312131374933808e-10
dense-v6--mace,T520K,movement,24.0,17,1.9307504591126714e-10
dense-v6--mace,T520K,movement,24.0,18,1.3064174453418967e-10
dense-v6--mace,T520K,movement,24.0,19,9.26621587866555e-11
dense-v6--mace,T520K,movement,24.0,20,8.626391521864978e-11
dense-v6--mace,T520K,movement,24.0,21,4.526420304131135e-11
dense-v6--mace,T520K,movement,24.0,22,3.547798189607629e-11
dense-v6--mace,T520K,movement,24.0,23,2.982710450096545e-11
dense-v6--mace,T520K,movement,24.0,24,1.5207515344766884e-11
dense-v6--mace,T520K,movement,24.0,25,1.464449101903204e-11
dense-v6--mace,T520K,movement,24.0,26,9.415805226320096e-12
dense-v6--mace,T520K,movement,24.0,27,6.635909743997828e-12
dense-v6--mace,T520K,movement,24.0,28,6.11394618615028e-12
dense-v6--mace,T520K,movement,24.0,29,5.3461039407467855e-12
dense-v6--mace,T520K,movement,24.0,30,3.5091789812298304e-12
dense-v6--mace,T520K,movement,24.0,31,3.2992800948417204e-12
dense-v6--mace,T520K,movement,24.0,32,3.07654342992308e-12
dense-v6--mace,T520K,movement,24.0,33,2.5241921878550746e-12
dense-v6--mace,T520K,movement,24.0,34,2.033863372943904e-12
dense-v6--mace,T520K,movement,24.0,35,1.903744885329536e-12
dense-v6--mace,T520K,movement,24.0,36,1.763881844898557e-12
dense-v6--mace,T520K,movement,24.0,37,1.3562474670425336e-12
dense-v6--mace,T520K,movement,24.0,38,1.2258087384277956e-12
dense-v6--mace,T520K,movement,24.0,39,1.0769032085884907e-12
dense-v6--mace,T520K,movement,24.0,40,9.009302578841793e-13
dense-v6--mace,T520K,movement,24.0,41,7.849708748362945e-13
dense-v6--mace,T520K,movement,24.0,42,6.767055270023561e-13
dense-v6--mace,T520K,movement,24.0,43,5.903102159942611e-13
dense-v6--mace,T520K,movement,24.0,44,5.714421175073423e-13
dense-v6--mace,T520K,movement,24.0,45,4.787623816915047e-13
dense-v6--mace,T520K,movement,24.0,46,3.9814414801650004e-13
dense-v6--mace,T520K,movement,24.0,47,3.6665123978075386e-13
dense-v6--mace,T520K,movement,24.0,48,2.7640677129509437e-13
dense-v6--mace,T520K,movement,24.0,49,2.574103756878644e-13
dense-v6--mace,T520K,movement,24.0,50,1.8957729453050823e-13
dense-v6--mace,T520K,movement,24.0,51,1.8119918872305268e-13
dense-v6--mace,T520K,movement,24.0,52,1.7673929710360256e-13
dense-v6--mace,T520K,movement,24.0,53,1.6220580643139063e-13
dense-v6--mace,T520K,movement,24.0,54,1.4922288024372443e-13
dense-v6--mace,T520K,movement,24.0,55,1.2471537511143904e-13
dense-v6--mace,T520K,movement,24.0,56,1.055966047040666e-13
dense-v6--mace,T520K,movement,24.0,57,9.757349527864952e-14
dense-v6--mace,T520K,movement,24.0,58,8.208367202603376e-14
dense-v6--mace,T520K,movement,24.0,59,6.834626367155205e-14
dense-v6--mace,T520K,movement,24.0,60,6.494314986640873e-14
dense-v6--mace,T520K,movement,24.0,61,5.0382918116232123e-14
dense-v6--mace,T520K,movement,24.0,62,4.7491345838494455e-14
dense-v6--mace,T520K,movement,24.0,63,3.837579913102847e-14
dense-v6--mace,T520K,movement,24.0,64,3.4294186300588514e-14
dense-v6--mace,T520K,movement,24.0,65,2.952691278228283e-14
dense-v6--mace,T520K,movement,24.0,66,2.426249358752782e-14
dense-v6--mace,T520K,movement,24.0,67,2.1060582410309074e-14
dense-v6--mace,T520K,movement,24.0,68,1.6871862463849595e-14
dense-v6--mace,T520K,movement,24.0,69,1.3842630509068668e-14
dense-v6--mace,T520K,movement,24.0,70,1.2219249280513894e-14
dense-v6--mace,T520K,movement,24.0,71,1.1988553452116384e-14
dense-v6--mace,T520K,movement,24.0,72,9.97188371165032e-15
dense-v6--mace,T520K,movement,24.0,73,8.443903378667955e-15
dense-v6--mace,T520K,movement,24.0,74,7.456414176091388e-15
dense-v6--mace,T520K,movement,24.0,75,6.6208372493495244e-15
dense-v6--mace,T520K,movement,24.0,76,5.688265887009545e-15
dense-v6--mace,T520K,movement,24.0,77,4.50965753125053e-15
dense-v6--mace,T520K,movement,24.0,78,4.462398552870452e-15
dense-v6--mace,T520K,movement,24.0,79,3.2186984900345713e-15
dense-v6--mace,T520K,movement,24.0,80,2.3034863189624157e-15
dense-v6--mace,T520K,movement,24.0,81,2.0950399703077073e-15
dense-v6--mace,T520K,movement,24.0,82,1.7678061069107964e-15
dense-v6--mace,T520K,movement,24.0,83,1.3435559625163371e-15
dense-v6--mace,T520K,movement,24.0,84,1.290638442252613e-15
dense-v6--mace,T520K,movement,24.0,85,1.097918451189767e-15
dense-v6--mace,T520K,movement,24.0,86,9.62134017780083e-16
dense-v6--mace,T520K,movement,24.0,87,7.322970206369383e-16
dense-v6--mace,T520K,movement,24.0,88,6.052523240386925e-16
dense-v6--mace,T520K,movement,24.0,89,5.07191265991923e-16
dense-v6--mace,T520K,movement,24.0,90,4.1243093630905335e-16
dense-v6--mace,T520K,movement,24.0,91,3.7924854863049646e-16
dense-v6--mace,T520K,movement,24.0,92,3.3602260266405433e-16
dense-v6--mace,T520K,movement,24.0,93,2.8804114925341995e-16
dense-v6--mace,T520K,movement,24.0,94,2.751254713712045e-16
dense-v6--mace,T520K,movement,24.0,95,2.650375265293953e-16
dense-v6--mace,T520K,movement,24.0,96,1.8742609273843805e-16
dense-v6--mace,T520K,movement,24.0,97,1.8378524880662278e-16
dense-v6--mace,T520K,movement,24.0,98,1.6473833530198534e-16
dense-v6--mace,T520K,movement,24.0,99,1.5552629899047452e-16
dense-v6--mace,T520K,movement,24.0,100,1.4075198595236047e-16
dense-v6--mace,T520K,movement,24.0,101,1.3327437389353075e-16
dense-v6--mace,T520K,movement,24.0,102,1.2481219392539822e-16
dense-v6--mace,T520K,movement,24.0,103,1.1447480509157629e-16
dense-v6--mace,T520K,movement,24.0,104,1.0238947502115627e-16
dense-v6--mace,T520K,movement,24.0,105,9.567680852840547e-17
dense-v6--mace,T520K,movement,24.0,106,9.28388573833023e-17
dense-v6--mace,T520K,movement,24.0,107,8.785141260631187e-17
dense-v6--mace,T520K,movement,24.0,108,8.596465135404001e-17
dense-v6--mace,T520K,movement,24.0,109,8.377067954411458e-17
dense-v6--mace,T520K,movement,24.0,110,8.121184795005098e-17
dense-v6--mace,T520K,movement,24.0,111,7.591176658756363e-17
dense-v6--mace,T520K,movement,24.0,112,7.416937845587025e-17
dense-v6--mace,T520K,movement,24.0,113,7.172123889746815e-17
dense-v6--mace,T520K,movement,24.0,114,7.096915386389266e-17
dense-v6--mace,T520K,movement,24.0,115,6.692571854677895e-17
dense-v6--mace,T520K,movement,24.0,116,6.525550855918995e-17
dense-v6--mace,T520K,movement,24.0,117,6.241737993933744e-17
dense-v6--mace,T520K,movement,24.0,118,6.051706289213238e-17
dense-v6--mace,T520K,movement,24.0,119,5.929567018629417e-17
dense-v6--mace,T520K,movement,24.0,120,5.755237883315338e-17
dense-v6--mace,T520K,movement,24.0,121,5.56510545364756e-17
dense-v6--mace,T520K,movement,24.0,122,5.4287841173897575e-17
dense-v6--mace,T520K,movement,24.0,123,5.180977570599373e-17
dense-v6--mace,T520K,movement,24.0,124,4.951787486984157e-17
dense-v6--mace,T520K,movement,24.0,125,4.358110982248115e-17
dense-v6--mace,T520K,movement,24.0,126,4.29783178026704e-17
dense-v6--mace,T520K,movement,24.0,127,4.1327855963428325e-17
dense-v6--mace,T520K,movement,24.0,128,4.038333173308453e-17
dense-v6--mace,T520K,fluctuation,24.0,1,1.8610470850515543e-06
dense-v6--mace,T520K,fluctuation,24.0,2,1.0194168516161241e-06
dense-v6--mace,T520K,fluctuation,24.0,3,1.8661136837633622e-08
dense-v6--mace,T520K,fluctuation,24.0,4,8.301509281537524e-09
dense-v6--mace,T520K,fluctuation,24.0,5,7.211535665234183e-09
dense-v6--mace,T520K,fluctuation,24.0,6,5.500999958336912e-09
dense-v6--mace,T520K,fluctuation,24.0,7,2.7372012904951575e-09
dense-v6--mace,T520K,fluctuation,24.0,8,2.239942526065527e-09
dense-v6--mace,T520K,fluctuation,24.0,9,1.636253903287442e-09
dense-v6--mace,T520K,fluctuation,24.0,10,1.4074796952777794e-09
dense-v6--mace,T520K,fluctuation,24.0,11,1.1534589417342413e-09
dense-v6--mace,T520K,fluctuation,24.0,12,1.064128635255665e-09
dense-v6--mace,T520K,fluctuation,24.0,13,7.524043163794103e-10
dense-v6--mace,T520K,fluctuation,24.0,14,5.384150034626872e-10
dense-v6--mace,T520K,fluctuation,24.0,15,3.840974246933276e-10
dense-v6--mace,T520K,fluctuation,24.0,16,2.31205807560816e-10
dense-v6--mace,T520K,fluctuation,24.0,17,1.9306159604268458e-10
dense-v6--mace,T520K,fluctuation,24.0,18,1.3010299529101403e-10
dense-v6--mace,T520K,fluctuation,24.0,19,9.266175537284449e-11
dense-v6--mace,T520K,fluctuation,24.0,20,8.625982350430311e-11
dense-v6--mace,T520K,fluctuation,24.0,21,4.525266205630788e-11
dense-v6--mace,T520K,fluctuation,24.0,22,3.544636388784511e-11
dense-v6--mace,T520K,fluctuation,24.0,23,2.982685834589618e-11
dense-v6--mace,T520K,fluctuation,24.0,24,1.520606322513979e-11
dense-v6--mace,T520K,fluctuation,24.0,25,1.4643952044268717e-11
dense-v6--mace,T520K,fluctuation,24.0,26,9.415340233892973e-12
dense-v6--mace,T520K,fluctuation,24.0,27,6.6357527409735804e-12
dense-v6--mace,T520K,fluctuation,24.0,28,6.1133175654200225e-12
dense-v6--mace,T520K,fluctuation,24.0,29,5.34610202166643e-12
dense-v6--mace,T520K,fluctuation,24.0,30,3.508873744872988e-12
dense-v6--mace,T520K,fluctuation,24.0,31,3.299233630048734e-12
dense-v6--mace,T520K,fluctuation,24.0,32,3.0763488339357798e-12
dense-v6--mace,T520K,fluctuation,24.0,33,2.5241864143904186e-12
dense-v6--mace,T520K,fluctuation,24.0,34,2.0336337381255293e-12
dense-v6--mace,T520K,fluctuation,24.0,35,1.9036223562717788e-12
dense-v6--mace,T520K,fluctuation,24.0,36,1.7635897427902548e-12
dense-v6--mace,T520K,fluctuation,24.0,37,1.356151592704979e-12
dense-v6--mace,T520K,fluctuation,24.0,38,1.2255026663160842e-12
dense-v6--mace,T520K,fluctuation,24.0,39,1.0768943816426125e-12
dense-v6--mace,T520K,fluctuation,24.0,40,9.00851596765142e-13
dense-v6--mace,T520K,fluctuation,24.0,41,7.849289947335169e-13
dense-v6--mace,T520K,fluctuation,24.0,42,6.766309732846631e-13
dense-v6--mace,T520K,fluctuation,24.0,43,5.902521447176337e-13
dense-v6--mace,T520K,fluctuation,24.0,44,5.712575379673869e-13
dense-v6--mace,T520K,fluctuation,24.0,45,4.785743796460533e-13
dense-v6--mace,T520K,fluctuation,24.0,46,3.981231088534562e-13
dense-v6--mace,T520K,fluctuation,24.0,47,3.666003192463405e-13
dense-v6--mace,T520K,fluctuation,24.0,48,2.763912338800081e-13
dense-v6--mace,T520K,fluctuation,24.0,49,2.5739755433352374e-13
dense-v6--mace,T520K,fluctuation,24.0,50,1.8954865500947633e-13
dense-v6--mace,T520K,fluctuation,24.0,51,1.8118611410268456e-13
dense-v6--mace,T520K,fluctuation,24.0,52,1.7673814490914613e-13
dense-v6--mace,T520K,fluctuation,24.0,53,1.6217094947347296e-13
dense-v6--mace,T520K,fluctuation,24.0,54,1.491991384722484e-13
dense-v6--mace,T520K,fluctuation,24.0,55,1.247150811387624e-13
dense-v6--mace,T520K,fluctuation,24.0,56,1.0558597286845351e-13
dense-v6--mace,T520K,fluctuation,24.0,57,9.757291142524373e-14
dense-v6--mace,T520K,fluctuation,24.0,58,8.207623745914748e-14
dense-v6--mace,T520K,fluctuation,24.0,59,6.834448277642234e-14
dense-v6--mace,T520K,fluctuation,24.0,60,6.493361121613414e-14
dense-v6--mace,T520K,fluctuation,24.0,61,5.0381819978908285e-14
dense-v6--mace,T520K,fluctuation,24.0,62,4.7479486722762977e-14
dense-v6--mace,T520K,fluctuation,24.0,63,3.8374537910476854e-14
dense-v6--mace,T520K,fluctuation,24.0,64,3.429176378812255e-14
dense-v6--mace,T520K,fluctuation,24.0,65,2.952453797320829e-14
dense-v6--mace,T520K,fluctuation,24.0,66,2.4261402644731505e-14
dense-v6--mace,T520K,fluctuation,24.0,67,2.1060478373910464e-14
dense-v6--mace,T520K,fluctuation,24.0,68,1.6870385551218427e-14
dense-v6--mace,T520K,fluctuation,24.0,69,1.3841387746117945e-14
dense-v6--mace,T520K,fluctuation,24.0,70,1.2218047432295584e-14
dense-v6--mace,T520K,fluctuation,24.0,71,1.1987675601715684e-14
dense-v6--mace,T520K,fluctuation,24.0,72,9.971428233495609e-15
dense-v6--mace,T520K,fluctuation,24.0,73,8.443596612156513e-15
dense-v6--mace,T520K,fluctuation,24.0,74,7.455964671107349e-15
dense-v6--mace,T520K,fluctuation,24.0,75,6.620615780406507e-15
dense-v6--mace,T520K,fluctuation,24.0,76,5.688254990205216e-15
dense-v6--mace,T520K,fluctuation,24.0,77,4.509626279331113e-15
dense-v6--mace,T520K,fluctuation,24.0,78,4.462193958367809e-15
dense-v6--mace,T520K,fluctuation,24.0,79,3.2164039008485067e-15
dense-v6--mace,T520K,fluctuation,24.0,80,2.3034435320360953e-15
dense-v6--mace,T520K,fluctuation,24.0,81,2.0948769196952926e-15
dense-v6--mace,T520K,fluctuation,24.0,82,1.7674095189988416e-15
dense-v6--mace,T520K,fluctuation,24.0,83,1.3435544910465142e-15
dense-v6--mace,T520K,fluctuation,24.0,84,1.2906256188659989e-15
dense-v6--mace,T520K,fluctuation,24.0,85,1.0978042675270548e-15
dense-v6--mace,T520K,fluctuation,24.0,86,9.618619734394971e-16
dense-v6--mace,T520K,fluctuation,24.0,87,7.32294819668485e-16
dense-v6--mace,T520K,fluctuation,24.0,88,6.050934700584701e-16
dense-v6--mace,T520K,fluctuation,24.0,89,5.071900854980658e-16
dense-v6--mace,T520K,fluctuation,24.0,90,4.124162519715333e-16
dense-v6--mace,T520K,fluctuation,24.0,91,3.7920530452660236e-16
dense-v6--mace,T520K,fluctuation,24.0,92,3.359870771687825e-16
dense-v6--mace,T520K,fluctuation,24.0,93,2.8803702179716915e-16
dense-v6--mace,T520K,fluctuation,24.0,94,2.7502005782763555e-16
dense-v6--mace,T520K,fluctuation,24.0,95,2.65034699481728e-16
dense-v6--mace,T520K,fluctuation,24.0,96,1.874222135733647e-16
