task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,linear,plus_gatr,911,400.0,0.05,w6,91,0.010803527181799213,0.09833909551856254
structure,linear,plus_gatr,911,400.0,0.05,qbar6,91,0.04828551290062923,0.1637500602188683
structure,linear,plus_gatr,911,400.0,0.05,q6_coherence,91,0.03137554625869616,0.08737102635964063
structure,linear,plus_gatr,911,400.0,0.05,bond_order,91,0.2976416836827153,0.5399759500006852
structure,linear,plus_gatr,911,400.0,0.05,angular_arrangement,91,0.3443494164800736,0.613096792440957
structure,linear,plus_gatr,913,400.0,0.05,q4,158,0.051576314813898516,0.16580978263499452
structure,linear,plus_gatr,913,400.0,0.05,q6,158,0.015157071517835505,0.11235314043889053
structure,linear,plus_gatr,913,400.0,0.05,w4,158,0.057383158412833354,0.21209998368458238
structure,linear,plus_gatr,913,400.0,0.05,w6,158,0.014068569862825972,0.07868418925212133
structure,linear,plus_gatr,913,400.0,0.05,qbar6,158,0.02600722639121239,0.040421867971188956
structure,linear,plus_gatr,913,400.0,0.05,q6_coherence,158,0.021602844658054746,0.024684560340675978
structure,linear,plus_gatr,913,400.0,0.05,bond_order,158,0.030965864276110082,0.12485790045134083
structure,linear,plus_gatr,913,400.0,0.05,angular_arrangement,158,0.10624353741280994,0.37381207866282845
structure,linear,plus_gatr,938,450.0,0.05,q4,13,1.5816907980807817,1.2555246469716765
structure,linear,plus_gatr,938,450.0,0.05,q6,13,0.23937249596704188,0.5500440943831092
structure,linear,plus_gatr,938,450.0,0.05,w4,13,2.3419682634942487,1.547580763054549
structure,linear,plus_gatr,938,450.0,0.05,w6,13,0.054629189286330856,0.2132062701016716
structure,linear,plus_gatr,938,450.0,0.05,qbar6,13,0.09127328619134693,0.35945473949190987
structure,linear,plus_gatr,938,450.0,0.05,q6_coherence,13,0.03789495547153195,0.2256067345542457
structure,linear,plus_gatr,938,450.0,0.05,bond_order,13,0.7244714980818804,0.8659734296468224
structure,linear,plus_gatr,938,450.0,0.05,angular_arrangement,13,1.049804926797537,1.0600659779537185
structure,linear,plus_gatr,942,450.0,0.05,q4,206,0.05993218131996897,0.18808513950432873
structure,linear,plus_gatr,942,450.0,0.05,q6,206,0.023345532551458707,0.11409508279772727
structure,linear,plus_gatr,942,450.0,0.05,w4,206,0.08742745572030983,0.2723829738548929
structure,linear,plus_gatr,942,450.0,0.05,w6,206,0.010953306906755195,0.09270735987560787
structure,linear,plus_gatr,942,450.0,0.05,qbar6,206,0.026233195132972485,0.04026644987015386
structure,linear,plus_gatr,942,450.0,0.05,q6_coherence,206,0.022303686006917237,0.0203954079111501
structure,linear,plus_gatr,942,450.0,0.05,bond_order,206,0.0383658929397304,0.1490068266283638
structure,linear,plus_gatr,942,450.0,0.05,angular_arrangement,206,0.12837707126148856,0.3904597233780116
structure,linear,plus_gatr,970,500.0,0.05,q4,82,0.16374440843942775,0.4122969130415288
structure,linear,plus_gatr,970,500.0,0.05,q6,82,0.03043440764002273,0.15570356584334472
structure,linear,plus_gatr,970,500.0,0.05,w4,82,0.13585145188617653,0.3966564763436262
structure,linear,plus_gatr,970,500.0,0.05,w6,82,0.016628954088855605,0.10562520457987064
structure,linear,plus_gatr,970,500.0,0.05,qbar6,82,0.0232849332181814,0.07958244387716755
structure,linear,plus_gatr,970,500.0,0.05,q6_coherence,82,0.014983745947463776,0.04325246021223588
structure,linear,plus_gatr,970,500.0,0.05,bond_order,82,0.06415465020335463,0.24863947449927762
structure,linear,plus_gatr,970,500.0,0.05,angular_arrangement,82,0.17423859305677597,0.4564394598621464
structure,linear,plus_gatr,971,500.0,0.05,q4,16,0.5282739080629685,0.6995239887906375
structure,linear,plus_gatr,971,500.0,0.05,q6,16,0.0654195650425127,0.19126547100619057
structure,linear,plus_gatr,971,500.0,0.05,w4,16,0.49567909906268537,0.7208948353117678
structure,linear,plus_gatr,971,500.0,0.05,w6,16,0.03251755846843256,0.1406353350802877
structure,linear,plus_gatr,971,500.0,0.05,qbar6,16,0.04444906833723905,0.13026485036415222
structure,linear,plus_gatr,971,500.0,0.05,q6_coherence,16,0.03039022000310975,0.08282895095921848
structure,linear,plus_gatr,971,500.0,0.05,bond_order,16,0.19945490316282466,0.4260699314084698
structure,linear,plus_gatr,971,500.0,0.05,angular_arrangement,16,0.22369903824372384,0.4772211851500516
structure,linear,plus_gatr,1000,510.0,0.05,q4,2,0.034135315102640944,0.18959328285465324
structure,linear,plus_gatr,1000,510.0,0.05,q6,2,0.02727452212739536,0.18444600397720076
structure,linear,plus_gatr,1000,510.0,0.05,w4,2,0.06335130910201703,0.18940047086597553
structure,linear,plus_gatr,1000,510.0,0.05,w6,2,0.03874694442664389,0.1854566227772121
structure,linear,plus_gatr,1000,510.0,0.05,qbar6,2,0.05738896094386248,0.05976879124222398
structure,linear,plus_gatr,1000,510.0,0.05,q6_coherence,2,0.030829305502442946,0.02829881516315293
structure,linear,plus_gatr,1000,510.0,0.05,bond_order,2,0.04195439286750044,0.15524484421344417
structure,linear,plus_gatr,1000,510.0,0.05,angular_arrangement,2,0.20358916718385003,0.4681339093935752
structure,linear,plus_gatr,1001,510.0,0.05,q4,27,0.32043251716879045,0.5806120321533584
structure,linear,plus_gatr,1001,510.0,0.05,q6,27,0.033991353907849825,0.15791416154800664
structure,linear,plus_gatr,1001,510.0,0.05,w4,27,0.4118201449946356,0.632134740607913
structure,linear,plus_gatr,1001,510.0,0.05,w6,27,0.0175162538094165,0.1417871957623332
structure,linear,plus_gatr,1001,510.0,0.05,qbar6,27,0.031518634036455016,0.09907650604183864
structure,linear,plus_gatr,1001,510.0,0.05,q6_coherence,27,0.028017764002311794,0.06835355034916336
structure,linear,plus_gatr,1001,510.0,0.05,bond_order,27,0.14054944465324323,0.3642877789511647
structure,linear,plus_gatr,1001,510.0,0.05,angular_arrangement,27,0.27708482900984593,0.5148658056162762
structure,linear,plus_gatr,1009,520.0,0.05,q4,14,0.06920836618728478,0.2113813404481155
structure,linear,plus_gatr,1009,520.0,0.05,q6,14,0.030973629162866678,0.1575887899811701
structure,linear,plus_gatr,1009,520.0,0.05,w4,14,0.08531015625051942,0.21643950211051974
structure,linear,plus_gatr,1009,520.0,0.05,w6,14,0.009852792069388125,0.09891221474462229
structure,linear,plus_gatr,1009,520.0,0.05,qbar6,14,0.021840597775116495,0.08945530424463699
structure,linear,plus_gatr,1009,520.0,0.05,q6_coherence,14,0.0134717214970792,0.05055296745715174
structure,linear,plus_gatr,1009,520.0,0.05,bond_order,14,0.038442877157042435,0.15094360762280937
structure,linear,plus_gatr,1009,520.0,0.05,angular_arrangement,14,0.19662373377948375,0.45369065818224485
structure,linear,plus_gatr,911,400.0,0.1,q4,13431,1.0557441605630362,1.0266270699159583
structure,linear,plus_gatr,911,400.0,0.1,q6,13431,0.2066868607273328,0.4510847212905268
structure,linear,plus_gatr,911,400.0,0.1,w4,13431,1.4108525690508371,1.1788873541785532
structure,linear,plus_gatr,911,400.0,0.1,w6,13431,0.8796661563966395,0.9414256790661032
structure,linear,plus_gatr,911,400.0,0.1,qbar6,13431,0.0848896259870776,0.2363553336651145
structure,linear,plus_gatr,911,400.0,0.1,q6_coherence,13431,0.11107052582746345,0.2796867605913576
structure,linear,plus_gatr,911,400.0,0.1,bond_order,13431,0.624818316425398,0.7818340400744901
structure,linear,plus_gatr,911,400.0,0.1,angular_arrangement,13431,0.5380932365156338,0.8252979712638587
structure,linear,plus_gatr,913,400.0,0.1,q4,11219,0.7359793758855089,0.8448989307302719
structure,linear,plus_gatr,913,400.0,0.1,q6,11219,0.22336192815059194,0.46883306725310797
structure,linear,plus_gatr,913,400.0,0.1,w4,11219,0.5386996931674758,0.7145189952348846
structure,linear,plus_gatr,913,400.0,0.1,w6,11219,1.0634518017677668,1.0293600635205897
structure,linear,plus_gatr,913,400.0,0.1,qbar6,11219,0.07070653585996013,0.20303463450821171
structure,linear,plus_gatr,913,400.0,0.1,q6_coherence,11219,0.11877332400755694,0.30413820210350695
structure,linear,plus_gatr,913,400.0,0.1,bond_order,11219,0.45849544313981,0.6630109717305254
structure,linear,plus_gatr,913,400.0,0.1,angular_arrangement,11219,0.4286127077551762,0.7542531642816
structure,linear,plus_gatr,938,450.0,0.1,q4,10713,1.917273104623697,1.3471635105358934
structure,linear,plus_gatr,938,450.0,0.1,q6,10713,0.3105952289516841,0.5533101707913456
structure,linear,plus_gatr,938,450.0,0.1,w4,10713,2.6732296824853687,1.6320479698268333
structure,linear,plus_gatr,938,450.0,0.1,w6,10713,0.5138152946439698,0.7083241471819619
structure,linear,plus_gatr,938,450.0,0.1,qbar6,10713,0.17049809989376652,0.344674321476995
structure,linear,plus_gatr,938,450.0,0.1,q6_coherence,10713,0.13898970667960744,0.30677619376100695
structure,linear,plus_gatr,938,450.0,0.1,bond_order,10713,0.9540668528796823,0.9573589855658117
structure,linear,plus_gatr,938,450.0,0.1,angular_arrangement,10713,0.8001665681652531,0.9872689185839557
structure,linear,plus_gatr,942,450.0,0.1,q4,18952,0.41039943859388534,0.6211528106411476
structure,linear,plus_gatr,942,450.0,0.1,q6,18952,0.09119176252398871,0.2989398844217068
structure,linear,plus_gatr,942,450.0,0.1,w4,18952,0.479674552286174,0.6820119560558205
structure,linear,plus_gatr,942,450.0,0.1,w6,18952,0.2505884299567333,0.4933391599659156
structure,linear,plus_gatr,942,450.0,0.1,qbar6,18952,0.054720010212855996,0.15644052039069942
structure,linear,plus_gatr,942,450.0,0.1,q6_coherence,18952,0.058238337578321885,0.16765122627601994
structure,linear,plus_gatr,942,450.0,0.1,bond_order,18952,0.22413542185865992,0.45392735720531113
structure,linear,plus_gatr,942,450.0,0.1,angular_arrangement,18952,0.30535422311140853,0.6903348653220536
structure,linear,plus_gatr,970,500.0,0.1,q4,20747,0.2795781260433936,0.4714557417719975
structure,linear,plus_gatr,970,500.0,0.1,q6,20747,0.07312527631960562,0.2592551341450374
structure,linear,plus_gatr,970,500.0,0.1,w4,20747,0.3045882630968365,0.5211441605080807
structure,linear,plus_gatr,970,500.0,0.1,w6,20747,0.20751748105820905,0.44411739938881173
structure,linear,plus_gatr,970,500.0,0.1,qbar6,20747,0.045207154613167,0.11966572327426174
structure,linear,plus_gatr,970,500.0,0.1,q6_coherence,20747,0.04442704461618162,0.13732672809140983
structure,linear,plus_gatr,970,500.0,0.1,bond_order,20747,0.15907389095789895,0.36320190828173043
structure,linear,plus_gatr,970,500.0,0.1,angular_arrangement,20747,0.3160254227363154,0.6968514217406444
structure,linear,plus_gatr,971,500.0,0.1,q4,10619,0.8375100821453842,0.9008294576495057
structure,linear,plus_gatr,971,500.0,0.1,q6,10619,0.18352125820910295,0.4132977630305768
structure,linear,plus_gatr,971,500.0,0.1,w4,10619,0.863812960215658,0.9274178498987655
structure,linear,plus_gatr,971,500.0,0.1,w6,10619,0.5365510914283883,0.72640308493721
structure,linear,plus_gatr,971,500.0,0.1,qbar6,10619,0.09811417276815373,0.2603825747723752
structure,linear,plus_gatr,971,500.0,0.1,q6_coherence,10619,0.0994146216586813,0.2694443008106143
structure,linear,plus_gatr,971,500.0,0.1,bond_order,10619,0.43648736440422814,0.646847918666196
structure,linear,plus_gatr,971,500.0,0.1,angular_arrangement,10619,0.5168337529140042,0.8297429856149184
structure,linear,plus_gatr,1000,510.0,0.1,q4,7473,1.873670746281743,1.3694532009823093
structure,linear,plus_gatr,1000,510.0,0.1,q6,7473,0.3489928384224865,0.5814350908456233
structure,linear,plus_gatr,1000,510.0,0.1,w4,7473,2.210497561945423,1.485107729828026
structure,linear,plus_gatr,1000,510.0,0.1,w6,7473,1.3442829546935637,1.1487602659941378
structure,linear,plus_gatr,1000,510.0,0.1,qbar6,7473,0.13909195002841238,0.2878109178255946
structure,linear,plus_gatr,1000,510.0,0.1,q6_coherence,7473,0.1698256682041685,0.3405745462688651
structure,linear,plus_gatr,1000,510.0,0.1,bond_order,7473,1.0143936199292996,0.9947772027322734
structure,linear,plus_gatr,1000,510.0,0.1,angular_arrangement,7473,0.9232469465212475,1.0270293560948809
structure,linear,plus_gatr,1001,510.0,0.1,q4,11038,0.8042272527929598,0.8978323454131423
structure,linear,plus_gatr,1001,510.0,0.1,q6,11038,0.17932617002536352,0.4285204217098126
structure,linear,plus_gatr,1001,510.0,0.1,w4,11038,0.9631318433109693,0.969194001961416
structure,linear,plus_gatr,1001,510.0,0.1,w6,11038,0.48561682296232217,0.6915470759393563
structure,linear,plus_gatr,1001,510.0,0.1,qbar6,11038,0.09521160060860878,0.29217495095791196
structure,linear,plus_gatr,1001,510.0,0.1,q6_coherence,11038,0.11392186618362951,0.311294475741892
structure,linear,plus_gatr,1001,510.0,0.1,bond_order,11038,0.44023925931397556,0.6569598537411243
structure,linear,plus_gatr,1001,510.0,0.1,angular_arrangement,11038,0.46809924976060596,0.8038537170449556
structure,linear,plus_gatr,881,520.0,0.1,q4,7220,2.169818817743716,1.456085097712625
structure,linear,plus_gatr,881,520.0,0.1,q6,7220,0.3139672497276971,0.5538194099410891
structure,linear,plus_gatr,881,520.0,0.1,w4,7220,2.4464505059625186,1.543980384081562
structure,linear,plus_gatr,881,520.0,0.1,w6,7220,1.438807449943178,1.199140873534706
structure,linear,plus_gatr,881,520.0,0.1,qbar6,7220,0.11745787117971786,0.29781480209504785
structure,linear,plus_gatr,881,520.0,0.1,q6_coherence,7220,0.16775062933622054,0.3589105380939715
structure,linear,plus_gatr,881,520.0,0.1,bond_order,7220,1.1090420873155078,1.0381252687995095
structure,linear,plus_gatr,881,520.0,0.1,angular_arrangement,7220,0.9025961908132248,1.0028674037362708
structure,linear,plus_gatr,1009,520.0,0.1,q4,13594,1.3746923671315439,1.1698018970890318
structure,linear,plus_gatr,1009,520.0,0.1,q6,13594,0.19268379551347975,0.4344309270350266
structure,linear,plus_gatr,1009,520.0,0.1,w4,13594,2.0289715568709297,1.4351748440500554
structure,linear,plus_gatr,1009,520.0,0.1,w6,13594,0.30008312935526066,0.5394766852500842
structure,linear,plus_gatr,1009,520.0,0.1,qbar6,13594,0.09211476625848267,0.26619902782914234
structure,linear,plus_gatr,1009,520.0,0.1,q6_coherence,13594,0.07825439968118136,0.2222729122037974
structure,linear,plus_gatr,1009,520.0,0.1,bond_order,13594,0.6778000024684796,0.819369249853901
structure,linear,plus_gatr,1009,520.0,0.1,angular_arrangement,13594,0.6785181501032843,0.9070728693780314
structure,linear,delta_gatr,911,400.0,0.05,q4,91,0.6435185360232434,0.7864290239137353
structure,linear,delta_gatr,911,400.0,0.05,q6,91,0.07740486867533061,0.28107120380936584
structure,linear,delta_gatr,911,400.0,0.05,w4,91,0.9804601362795186,1.0039194051485754
structure,linear,delta_gatr,911,400.0,0.05,w6,91,0.012104684395410802,0.09833909551856254
structure,linear,delta_gatr,911,400.0,0.05,qbar6,91,0.04564897881051174,0.1637500602188683
structure,linear,delta_gatr,911,400.0,0.05,q6_coherence,91,0.02978202591832722,0.08737102635964063
structure,linear,delta_gatr,911,400.0,0.05,bond_order,91,0.29815320501705717,0.5399759500006852
structure,linear,delta_gatr,911,400.0,0.05,angular_arrangement,91,0.3479006746119053,0.613096792440957
structure,linear,delta_gatr,913,400.0,0.05,q4,158,0.05472807319622063,0.16580978263499452
structure,linear,delta_gatr,913,400.0,0.05,q6,158,0.015894318407774215,0.11235314043889053
structure,linear,delta_gatr,913,400.0,0.05,w4,158,0.05392018213526344,0.21209998368458238
structure,linear,delta_gatr,913,400.0,0.05,w6,158,0.012522150487038097,0.07868418925212133
structure,linear,delta_gatr,913,400.0,0.05,qbar6,158,0.028486478104441135,0.040421867971188956
structure,linear,delta_gatr,913,400.0,0.05,q6_coherence,158,0.022514594976480656,0.024684560340675978
structure,linear,delta_gatr,913,400.0,0.05,bond_order,158,0.031344299551203034,0.12485790045134083
structure,linear,delta_gatr,913,400.0,0.05,angular_arrangement,158,0.1108053618916849,0.37381207866282845
structure,linear,delta_gatr,938,450.0,0.05,q4,13,1.6053879619939968,1.2555246469716765
structure,linear,delta_gatr,938,450.0,0.05,q6,13,0.2433426575327706,0.5500440943831092
structure,linear,delta_gatr,938,450.0,0.05,w4,13,2.3349059027546177,1.547580763054549
structure,linear,delta_gatr,938,450.0,0.05,w6,13,0.05671254808336708,0.2132062701016716
structure,linear,delta_gatr,938,450.0,0.05,qbar6,13,0.09085436361686137,0.35945473949190987
structure,linear,delta_gatr,938,450.0,0.05,q6_coherence,13,0.038013922395738996,0.2256067345542457
structure,linear,delta_gatr,938,450.0,0.05,bond_order,13,0.7282028927295587,0.8659734296468224
structure,linear,delta_gatr,938,450.0,0.05,angular_arrangement,13,1.0448924080790423,1.0600659779537185
