task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean
structure,nonlinear,duplicate_mace,911,400.0,qbar6,2238,0.09372964483963907,1.1481506998003033,0.9183646843084785
structure,nonlinear,duplicate_mace,911,400.0,q6_coherence,2238,0.1504828521460053,1.134225644461915,0.8673254718928565
structure,nonlinear,duplicate_mace,911,400.0,bond_order,2238,0.590198754214515,1.1565606019006516,0.48969491676907995
structure,nonlinear,duplicate_mace,911,400.0,angular_arrangement,2238,0.3996095281342077,0.9874796974868285,0.5953238034652982
structure,nonlinear,duplicate_mace,913,400.0,q4,2237,0.8431900932004344,1.0967235604701675,0.2311735394478467
structure,nonlinear,duplicate_mace,913,400.0,q6,2237,0.3097747895571621,1.2516078379981557,0.7524985221787828
structure,nonlinear,duplicate_mace,913,400.0,w4,2237,0.6215332051541222,0.848277654034737,0.2672998019010997
structure,nonlinear,duplicate_mace,913,400.0,w6,2237,1.4058545837500163,1.4685536243750148,0.04269441686317854
structure,nonlinear,duplicate_mace,913,400.0,qbar6,2237,0.11183175159308482,1.2016142763033708,0.9069320714654603
structure,nonlinear,duplicate_mace,913,400.0,q6_coherence,2237,0.18115533122420266,1.1929343583768688,0.8481430851981777
structure,nonlinear,duplicate_mace,913,400.0,bond_order,2237,0.5788899590798371,1.1766185519263859,0.5080054125170255
structure,nonlinear,duplicate_mace,913,400.0,angular_arrangement,2237,0.4380130142613234,1.1022314904523085,0.6026125019513082
structure,nonlinear,duplicate_mace,938,450.0,q4,2238,1.0161810165380534,1.0882204009043663,0.06619925918172875
structure,nonlinear,duplicate_mace,938,450.0,q6,2238,0.2281277892094203,0.8946284282976426,0.7450027497521885
structure,nonlinear,duplicate_mace,938,450.0,w4,2238,1.1521003491344777,1.2415758068856833,0.07206604482382917
structure,nonlinear,duplicate_mace,938,450.0,w6,2238,0.6323398805694191,0.6749901332489974,0.06318648314796171
structure,nonlinear,duplicate_mace,938,450.0,qbar6,2238,0.11607371789450753,0.885344643551178,0.8688943128080293
structure,nonlinear,duplicate_mace,938,450.0,q6_coherence,2238,0.14126798562212708,0.9108314353941552,0.8449021628672769
structure,nonlinear,duplicate_mace,938,450.0,bond_order,2238,0.5476817898280009,0.949265141380337,0.4230465589080721
structure,nonlinear,duplicate_mace,938,450.0,angular_arrangement,2238,0.4607072929286975,0.8890192248257077,0.4817802809393473
structure,nonlinear,duplicate_mace,942,450.0,q4,2239,0.6516743138825947,0.9347624217178728,0.30284498098995993
structure,nonlinear,duplicate_mace,942,450.0,q6,2239,0.14746824127566296,1.0200194880685722,0.8554260550894992
structure,nonlinear,duplicate_mace,942,450.0,w4,2239,0.6458984961473363,1.02996777727967,0.37289446291876205
structure,nonlinear,duplicate_mace,942,450.0,w6,2239,0.6227513350206265,0.7012875966460428,0.11198866485165493
structure,nonlinear,duplicate_mace,942,450.0,qbar6,2239,0.06131810643417716,1.1102550802240212,0.9447711543712958
structure,nonlinear,duplicate_mace,942,450.0,q6_coherence,2239,0.09637706476734521,1.0440280606360612,0.9076872850442078
structure,nonlinear,duplicate_mace,942,450.0,bond_order,2239,0.37091459292129053,0.9733867374287068,0.6189442709060362
structure,nonlinear,duplicate_mace,942,450.0,angular_arrangement,2239,0.32242208774372766,1.0632788007792342,0.6967661844593934
structure,nonlinear,duplicate_mace,970,500.0,q4,2238,0.47652134007281194,0.7981020329037515,0.40293180517398974
structure,nonlinear,duplicate_mace,970,500.0,q6,2238,0.12013101713329244,1.0592289124095737,0.8865863500081264
structure,nonlinear,duplicate_mace,970,500.0,w4,2238,0.4566088388417411,0.9163710105803565,0.50172055469917
structure,nonlinear,duplicate_mace,970,500.0,w6,2238,0.6064959213126772,0.6874841076730114,0.11780372150632268
structure,nonlinear,duplicate_mace,970,500.0,qbar6,2238,0.048167513199735223,1.2615090551905164,0.9618175446291498
structure,nonlinear,duplicate_mace,970,500.0,q6_coherence,2238,0.0813394588052816,1.1898586674839757,0.931639394637282
structure,nonlinear,duplicate_mace,970,500.0,bond_order,2238,0.29821068156092323,0.9854256310401975,0.6973788054953093
structure,nonlinear,duplicate_mace,970,500.0,angular_arrangement,2238,0.278433722208692,1.0682146690550813,0.7393466591738642
structure,nonlinear,duplicate_mace,971,500.0,q4,2238,0.7759894186919041,1.0080384416586077,0.23019858507071855
structure,nonlinear,duplicate_mace,971,500.0,q6,2238,0.2022751242922247,0.8843726645118415,0.7712784073851071
structure,nonlinear,duplicate_mace,971,500.0,w4,2238,0.7335015210926363,1.0565463753770175,0.30575548959609644
structure,nonlinear,duplicate_mace,971,500.0,w6,2238,0.8264709689795977,0.8922127082241945,0.07368393056790812
structure,nonlinear,duplicate_mace,971,500.0,qbar6,2238,0.09073176980773416,0.8994278832228348,0.8991227962795376
structure,nonlinear,duplicate_mace,971,500.0,q6_coherence,2238,0.13493637033062778,0.9424740819670433,0.8568275001801627
structure,nonlinear,duplicate_mace,971,500.0,bond_order,2238,0.46065086219912077,0.9471786924935898,0.5136600243968872
structure,nonlinear,duplicate_mace,971,500.0,angular_arrangement,2238,0.4075025437046583,0.925824440407614,0.5598490103315412
structure,nonlinear,duplicate_mace,1000,510.0,q4,2237,1.0488180104171707,1.2479607950530807,0.15957455188120684
structure,nonlinear,duplicate_mace,1000,510.0,q6,2237,0.26151336546222953,1.0581249147662009,0.7528520859751114
structure,nonlinear,duplicate_mace,1000,510.0,w4,2237,0.9548233340575167,1.1892495470349704,0.1971211286663288
structure,nonlinear,duplicate_mace,1000,510.0,w6,2237,1.4502230480741145,1.5146855873552745,0.0425583631476385
structure,nonlinear,duplicate_mace,1000,510.0,qbar6,2237,0.08265483923228535,1.0412801847405824,0.9206219032652797
structure,nonlinear,duplicate_mace,1000,510.0,q6_coherence,2237,0.14581774351701104,1.0884132309054493,0.8660272225874124
structure,nonlinear,duplicate_mace,1000,510.0,bond_order,2237,0.6573083901267213,1.1899523766425928,0.44761790217076347
structure,nonlinear,duplicate_mace,1000,510.0,angular_arrangement,2237,0.5434069388724021,1.0997716812217193,0.5058911334498633
structure,nonlinear,duplicate_mace,1001,510.0,q4,2239,0.7563590644972054,1.021417272119019,0.2595004165848177
structure,nonlinear,duplicate_mace,1001,510.0,q6,2239,0.18090075564027608,0.8146388514805087,0.777937480748051
structure,nonlinear,duplicate_mace,1001,510.0,w4,2239,0.764403718160222,1.1051425913909472,0.30832118487250293
structure,nonlinear,duplicate_mace,1001,510.0,w6,2239,0.7535476205012748,0.8160289728106548,0.07656756609287418
structure,nonlinear,duplicate_mace,1001,510.0,qbar6,2239,0.08794620844176203,0.874870311095893,0.8994751481146988
structure,nonlinear,duplicate_mace,1001,510.0,q6_coherence,2239,0.13214133664166214,0.909913081733532,0.8547758689325452
structure,nonlinear,duplicate_mace,1001,510.0,bond_order,2239,0.44588311731373365,0.9236685134384257,0.51726933328722
structure,nonlinear,duplicate_mace,1001,510.0,angular_arrangement,2239,0.36629040026376775,0.8955150169493804,0.5909723529689591
structure,nonlinear,duplicate_mace,881,520.0,q4,2239,1.0409239730666557,1.2981681510339615,0.19815936615177054
structure,nonlinear,duplicate_mace,881,520.0,q6,2239,0.24528638974957362,0.8095798076789098,0.6970201239914602
structure,nonlinear,duplicate_mace,881,520.0,w4,2239,1.03176019220347,1.2691081555789059,0.18701949265086015
structure,nonlinear,duplicate_mace,881,520.0,w6,2239,1.387634773724029,1.4990400816071192,0.07431776458148642
structure,nonlinear,duplicate_mace,881,520.0,qbar6,2239,0.0865207830116165,0.9253935000629113,0.906503792164377
structure,nonlinear,duplicate_mace,881,520.0,q6_coherence,2239,0.1580614379503383,1.003665257085787,0.8425157821948716
structure,nonlinear,duplicate_mace,881,520.0,bond_order,2239,0.6583645916176138,1.1341591588412658,0.41951304939401635
structure,nonlinear,duplicate_mace,881,520.0,angular_arrangement,2239,0.4892294149034568,0.9440996308209285,0.4818031922350672
structure,nonlinear,duplicate_mace,1009,520.0,q4,2238,0.838484523584476,1.0039012127527414,0.1647738712404635
structure,nonlinear,duplicate_mace,1009,520.0,q6,2238,0.18198818451403584,0.8487022304614354,0.785568862691583
structure,nonlinear,duplicate_mace,1009,520.0,w4,2238,1.0313856184252364,1.2606203881995535,0.18184282272454388
structure,nonlinear,duplicate_mace,1009,520.0,w6,2238,0.6097245029534977,0.6617959679501171,0.07868205235203896
structure,nonlinear,duplicate_mace,1009,520.0,qbar6,2238,0.08099864142634743,0.9133580159398111,0.911317752718245
structure,nonlinear,duplicate_mace,1009,520.0,q6_coherence,2238,0.10460386612706188,0.9470008280571955,0.8895419486151239
structure,nonlinear,duplicate_mace,1009,520.0,bond_order,2238,0.4745308895051092,0.9392297738934756,0.49476592129528363
structure,nonlinear,duplicate_mace,1009,520.0,angular_arrangement,2238,0.416024751194678,0.8544851859538652,0.5131281875527568
structure,nonlinear,plus_soap,911,400.0,q4,2238,0.22840583715079912,1.1443648811884488,0.8004082081638205
structure,nonlinear,plus_soap,911,400.0,q6,2238,0.02123213288420817,1.1028623478471773,0.9807481568976818
structure,nonlinear,plus_soap,911,400.0,w4,2238,0.593282863631741,1.0522241197813087,0.4361630260338004
structure,nonlinear,plus_soap,911,400.0,w6,2238,1.1141985289156409,1.3575359183247573,0.17924931939141808
structure,nonlinear,plus_soap,911,400.0,qbar6,2238,0.05566077493705163,1.1481506998003033,0.9515213682779337
structure,nonlinear,plus_soap,911,400.0,q6_coherence,2238,0.11269706205799747,1.134225644461915,0.9006396455517792
structure,nonlinear,plus_soap,911,400.0,bond_order,2238,0.35424619992957296,1.1565606019006516,0.6937071872002063
structure,nonlinear,plus_soap,911,400.0,angular_arrangement,2238,0.23892759057689036,0.9874796974868285,0.7580430350264722
structure,nonlinear,plus_soap,913,400.0,q4,2237,0.2512448888904799,1.0967235604701675,0.7709132018803619
structure,nonlinear,plus_soap,913,400.0,q6,2237,0.024131168821658226,1.2516078379981557,0.980719864410362
structure,nonlinear,plus_soap,913,400.0,w4,2237,0.5195121219453483,0.848277654034737,0.38756830446452584
structure,nonlinear,plus_soap,913,400.0,w6,2237,1.2978790325761664,1.4685536243750148,0.11621951624101157
structure,nonlinear,plus_soap,913,400.0,qbar6,2237,0.05773693473294541,1.2016142763033708,0.9519505253295039
structure,nonlinear,plus_soap,913,400.0,q6_coherence,2237,0.1223388515392936,1.1929343583768688,0.8974471221486567
structure,nonlinear,plus_soap,913,400.0,bond_order,2237,0.37880716641764867,1.1766185519263859,0.6780543993654892
structure,nonlinear,plus_soap,913,400.0,angular_arrangement,2237,0.2707104961843086,1.1022314904523085,0.7543977843771995
structure,nonlinear,plus_soap,938,450.0,q4,2238,0.17610657996423865,1.0882204009043663,0.8381701171767363
structure,nonlinear,plus_soap,938,450.0,q6,2238,0.01602930094038539,0.8946284282976426,0.9820827279422732
structure,nonlinear,plus_soap,938,450.0,w4,2238,0.5332039659872263,1.2415758068856833,0.5705425612917726
structure,nonlinear,plus_soap,938,450.0,w6,2238,0.5791623955342048,0.6749901332489974,0.14196909405702773
structure,nonlinear,plus_soap,938,450.0,qbar6,2238,0.05279364307918791,0.885344643551178,0.9403693878268365
structure,nonlinear,plus_soap,938,450.0,q6_coherence,2238,0.08781536062705755,0.9108314353941552,0.9035876922835275
structure,nonlinear,plus_soap,938,450.0,bond_order,2238,0.24085187435538347,0.949265141380337,0.7462754462834713
structure,nonlinear,plus_soap,938,450.0,angular_arrangement,2238,0.22185812891896584,0.8890192248257077,0.7504461965235216
structure,nonlinear,plus_soap,942,450.0,q4,2239,0.15986980973898546,0.9347624217178728,0.8289727892086393
structure,nonlinear,plus_soap,942,450.0,q6,2239,0.012690747860773706,1.0200194880685722,0.987558328042532
structure,nonlinear,plus_soap,942,450.0,w4,2239,0.41423146787162524,1.02996777727967,0.5978209444904334
structure,nonlinear,plus_soap,942,450.0,w6,2239,0.5743100184428155,0.7012875966460428,0.18106348780515513
structure,nonlinear,plus_soap,942,450.0,qbar6,2239,0.04009188165036265,1.1102550802240212,0.9638894859708518
structure,nonlinear,plus_soap,942,450.0,q6_coherence,2239,0.07945323984939347,1.0440280606360612,0.9238974096146539
structure,nonlinear,plus_soap,942,450.0,bond_order,2239,0.21344119423565935,0.9733867374287068,0.7807231329250648
structure,nonlinear,plus_soap,942,450.0,angular_arrangement,2239,0.18150225035213208,1.0632788007792342,0.8292994742121103
structure,nonlinear,plus_soap,970,500.0,q4,2238,0.14094946589532675,0.7981020329037515,0.8233941775808948
structure,nonlinear,plus_soap,970,500.0,q6,2238,0.01089881254864589,1.0592289124095737,0.9897106164484758
structure,nonlinear,plus_soap,970,500.0,w4,2238,0.34825801911574106,0.9163710105803565,0.6199595850427633
structure,nonlinear,plus_soap,970,500.0,w6,2238,0.5258666066995833,0.6874841076730114,0.23508543567715223
structure,nonlinear,plus_soap,970,500.0,qbar6,2238,0.031013426199879176,1.2615090551905164,0.9754156134890404
structure,nonlinear,plus_soap,970,500.0,q6_coherence,2238,0.06531442076416333,1.1898586674839757,0.9451074127129112
structure,nonlinear,plus_soap,970,500.0,bond_order,2238,0.1870501252038899,0.9854256310401975,0.8101834178938058
structure,nonlinear,plus_soap,970,500.0,angular_arrangement,2238,0.16598191530486509,1.0682146690550813,0.8446174536699735
structure,nonlinear,plus_soap,971,500.0,q4,2238,0.18938030994142882,1.0080384416586077,0.8121298731129479
structure,nonlinear,plus_soap,971,500.0,q6,2238,0.016657982974795017,0.8843726645118415,0.9811640684484635
structure,nonlinear,plus_soap,971,500.0,w4,2238,0.5007937006198997,1.0565463753770175,0.5260087845730419
structure,nonlinear,plus_soap,971,500.0,w6,2238,0.7418776746205433,0.8922127082241945,0.1684968530686688
structure,nonlinear,plus_soap,971,500.0,qbar6,2238,0.04905955108155755,0.8994278832228348,0.9454547140502615
structure,nonlinear,plus_soap,971,500.0,q6_coherence,2238,0.09270428597710294,0.9424740819670433,0.9016373099792631
structure,nonlinear,plus_soap,971,500.0,bond_order,2238,0.2650789175358879,0.9471786924935898,0.7201384283275757
structure,nonlinear,plus_soap,971,500.0,angular_arrangement,2238,0.23360079021212737,0.925824440407614,0.747683491581536
structure,nonlinear,plus_soap,1000,510.0,q4,2237,0.2934731069714492,1.2479607950530807,0.7648378794151409
structure,nonlinear,plus_soap,1000,510.0,q6,2237,0.02421783957027608,1.0581249147662009,0.9771124947231516
structure,nonlinear,plus_soap,1000,510.0,w4,2237,0.6678070609292429,1.1892495470349704,0.43846347253676465
structure,nonlinear,plus_soap,1000,510.0,w6,2237,1.3030608364014924,1.5146855873552745,0.1397152998090453
structure,nonlinear,plus_soap,1000,510.0,qbar6,2237,0.05002388750977522,1.0412801847405824,0.9519592437819818
structure,nonlinear,plus_soap,1000,510.0,q6_coherence,2237,0.11487077368068836,1.0884132309054493,0.8944603295706655
structure,nonlinear,plus_soap,1000,510.0,bond_order,2237,0.4089089175104873,1.1899523766425928,0.6563653087830212
structure,nonlinear,plus_soap,1000,510.0,angular_arrangement,2237,0.30409943459351313,1.0997716812217193,0.7234885751416205
structure,nonlinear,plus_soap,1001,510.0,q4,2239,0.19347594418680839,1.021417272119019,0.8105808963016401
structure,nonlinear,plus_soap,1001,510.0,q6,2239,0.014078156298352395,0.8146388514805087,0.9827185307050271
structure,nonlinear,plus_soap,1001,510.0,w4,2239,0.5580349322931036,1.1051425913909472,0.4950561704523998
structure,nonlinear,plus_soap,1001,510.0,w6,2239,0.69263107826384,0.8160289728106548,0.15121754086965133
structure,nonlinear,plus_soap,1001,510.0,qbar6,2239,0.047374226589098505,0.874870311095893,0.9458500008649786
structure,nonlinear,plus_soap,1001,510.0,q6_coherence,2239,0.09596327503057438,0.909913081733532,0.8945357782440617
structure,nonlinear,plus_soap,1001,510.0,bond_order,2239,0.2669262687769629,0.9236685134384257,0.7110150829074927
structure,nonlinear,plus_soap,1001,510.0,angular_arrangement,2239,0.22100396667151212,0.8955150169493804,0.753210205871953
structure,nonlinear,plus_soap,881,520.0,q4,2239,0.25415290356080306,1.2981681510339615,0.804221892704442
structure,nonlinear,plus_soap,881,520.0,q6,2239,0.020059784106231927,0.8095798076789098,0.9752219806917567
structure,nonlinear,plus_soap,881,520.0,w4,2239,0.712656962693762,1.2691081555789059,0.4384584485089198
structure,nonlinear,plus_soap,881,520.0,w6,2239,1.2052362991410415,1.4990400816071192,0.1959946142007698
structure,nonlinear,plus_soap,881,520.0,qbar6,2239,0.060197305150622535,0.9253935000629113,0.9349495051061736
structure,nonlinear,plus_soap,881,520.0,q6_coherence,2239,0.1330933337566181,1.003665257085787,0.8673927060670965
structure,nonlinear,plus_soap,881,520.0,bond_order,2239,0.39756609806817983,1.1341591588412658,0.6494618105677863
structure,nonlinear,plus_soap,881,520.0,angular_arrangement,2239,0.2810931191043688,0.9440996308209285,0.702263288822655
structure,nonlinear,plus_soap,1009,520.0,q4,2238,0.1524817291485131,1.0039012127527414,0.8481108228464019
structure,nonlinear,plus_soap,1009,520.0,q6,2238,0.013723016810318416,0.8487022304614354,0.983830587080162
structure,nonlinear,plus_soap,1009,520.0,w4,2238,0.5793437807840686,1.2606203881995535,0.5404296279774592
structure,nonlinear,plus_soap,1009,520.0,w6,2238,0.5552924691154064,0.6617959679501171,0.1609310180063508
structure,nonlinear,plus_soap,1009,520.0,qbar6,2238,0.039700391575876876,0.9133580159398111,0.9565335926514789
structure,nonlinear,plus_soap,1009,520.0,q6_coherence,2238,0.0756606736359158,0.9470008280571955,0.9201049551444044
structure,nonlinear,plus_soap,1009,520.0,bond_order,2238,0.23603367684501653,0.9392297738934756,0.7486944266400708
structure,nonlinear,plus_soap,1009,520.0,angular_arrangement,2238,0.22220568318927772,0.8544851859538652,0.7399537325609353
